Seed  np arch1 arch2 arch3 chi2/dat duration
5137 146 10 5 10 191.833 45.1229
8390 146 10 5 10 109.549 46.8098
9400 146 10 5 10 1081.29 51.6528
3093 146 10 5 10 4.19858 46.8105
1253 146 10 5 10 3.03405 44.43
6950 146 10 5 10 18215.7 1.17709
7873 146 10 5 10 185.466 51.6344
8118 146 10 5 10 611.511 46.5578
9303 146 10 5 10 6821.12 1.3122
8070 146 10 5 10 2.78795 47.7055
2811 146 10 5 10 366.386 48.4796
2986 146 10 5 10 742.171 50.4232
1931 146 10 5 10 4085.38 0.545341
788 146 10 5 10 908.828 46.1467
4 146 10 5 10 180.443 46.1964
1544 146 10 5 10 21.6558 46.3868
3759 146 10 5 10 16.4424 48.1508
7508 146 10 5 10 120.706 52.3347
3362 146 10 5 10 572.753 46.3235
9308 146 10 5 10 172.071 47.0973
5248 146 10 5 10 4033.03 46.8112
7987 146 10 5 10 387.049 46.4996
8601 146 10 5 10 8357.81 0.873697
3654 146 10 5 10 0.93487 51.2041
2806 146 10 5 10 3279.35 1.2597
5305 146 10 5 10 1074.2 52.0641
6062 146 10 5 10 239.578 47.0343
842 146 10 5 10 0.926929 47.607
3600 146 10 5 10 10426.2 43.0766
7164 146 10 5 10 971.223 48.6237
1065 146 10 5 10 978.772 48.6273
6755 146 10 5 10 735.913 49.4919
1397 146 10 5 10 543.838 46.4552
8624 146 10 5 10 612.129 49.8336
3510 146 10 5 10 1.10269 50.2785
7756 146 10 5 10 1531.25 44.4287
1660 146 10 5 10 0.934904 47.4177
6548 146 10 5 10 34.6514 44.092
7689 146 10 5 10 7261.56 9.54718
2987 146 10 5 10 86.0892 45.499
6426 146 10 5 10 1830.13 53.0882
8116 146 10 5 10 77.2634 43.0537
8044 146 10 5 10 62.852 49.7084
8321 146 10 5 10 9788.52 0.590084
7052 146 10 5 10 7189.71 51.0418
3711 146 10 5 10 2337.05 43.7825
3845 146 10 5 10 1951.56 0.474797
5158 146 10 5 10 960.239 51.0666
4168 146 10 5 10 6.14478 45.9763
4136 146 10 5 10 955.413 0.938807
1105 146 10 5 10 16.2878 48.8845
