Seed  np arch1 arch2 arch3 chi2/dat duration
2454 170 10 7 8 2806.07 0.342818
2463 170 10 7 8 43.6425 50.1771
3184 170 10 7 8 21049.9 0.340821
6332 170 10 7 8 0.929129 55.4104
939 170 10 7 8 1714.44 52.8576
5687 170 10 7 8 261.445 51.4803
5915 170 10 7 8 842.221 55.0359
8630 170 10 7 8 2353.59 1.7139
5897 170 10 7 8 555.817 52.7588
857 170 10 7 8 0.937667 54.6231
3382 170 10 7 8 0.916118 50.6209
2027 170 10 7 8 128.595 52.2623
2560 170 10 7 8 1665.99 48.5426
1540 170 10 7 8 122.123 47.0314
1708 170 10 7 8 9.16472 48.1273
1988 170 10 7 8 2847.25 11.0558
9962 170 10 7 8 1483.65 48.3915
8269 170 10 7 8 276.547 52.8425
2756 170 10 7 8 813.014 51.5823
2716 170 10 7 8 1.07436 49.1406
9449 170 10 7 8 45.108 52.7762
2210 170 10 7 8 35.3746 50.389
8944 170 10 7 8 0.92698 49.3329
2845 170 10 7 8 79.9682 46.9309
6625 170 10 7 8 0.928211 50.4106
2854 170 10 7 8 4876.83 45.6041
316 170 10 7 8 2232.02 53.407
9374 170 10 7 8 318.571 51.2861
9426 170 10 7 8 234.883 51.4884
4028 170 10 7 8 5.92864 49.6395
502 170 10 7 8 0.917416 50.5011
5076 170 10 7 8 9266.33 0.393149
9539 170 10 7 8 75.6491 48.5361
4185 170 10 7 8 15.4427 51.2497
5074 170 10 7 8 1203.04 53.2275
1930 170 10 7 8 132.997 51.4973
5689 170 10 7 8 1478.48 50.4256
2164 170 10 7 8 2003.39 56.1878
7370 170 10 7 8 0.949378 52.0555
5309 170 10 7 8 10254.9 2.9443
5001 170 10 7 8 0.925218 52.5303
3250 170 10 7 8 2582.73 50.7626
3508 170 10 7 8 1645.47 47.3184
7878 170 10 7 8 49.9296 44.9068
4245 170 10 7 8 205.663 45.4023
6535 170 10 7 8 1.78457 47.9382
5659 170 10 7 8 148.115 48.8847
6091 170 10 7 8 3.26288 48.8583
3631 170 10 7 8 0.968019 48.5287
779 170 10 7 8 869.071 49.2886
8070 170 10 7 8 0.951824 51.8598
