Seed  np arch1 arch2 arch3 chi2/dat duration
1345 76 4 5 6 515705 0.2747
3974 76 4 5 6 118.836 39.219
807 76 4 5 6 315.496 37.2723
9324 76 4 5 6 125.268 41.4072
4658 76 4 5 6 2956.86 40.4191
349 76 4 5 6 611.905 43.0498
8701 76 4 5 6 716.092 34.3505
5684 76 4 5 6 54.7563 37.8862
3069 76 4 5 6 363.918 34.8004
1974 76 4 5 6 1412.05 43.7261
62 76 4 5 6 2846.35 43.606
5711 76 4 5 6 1.45195 40.6385
1672 76 4 5 6 828.93 0.583976
1443 76 4 5 6 137.348 38.4906
4508 76 4 5 6 268.591 36.627
2190 76 4 5 6 148.277 44.1927
201 76 4 5 6 11846.6 37.0268
3612 76 4 5 6 2539.82 33.7049
7006 76 4 5 6 1.86698 40.6867
4959 76 4 5 6 17024.7 0.736225
2382 76 4 5 6 980.206 41.8732
2049 76 4 5 6 746.339 41.6563
9016 76 4 5 6 1.90333 38.9654
5892 76 4 5 6 254.976 34.5981
9406 76 4 5 6 2385.13 38.9099
7628 76 4 5 6 3204 0.777073
4464 76 4 5 6 2.1886 38.7688
4521 76 4 5 6 3847.55 1.77036
4843 76 4 5 6 0.954043 41.9586
3967 76 4 5 6 614.783 1.16283
2092 76 4 5 6 40.6017 38.1926
5653 76 4 5 6 646.029 42.0726
1570 76 4 5 6 59.5779 34.6529
1240 76 4 5 6 461.824 40.0317
2692 76 4 5 6 1008.55 1.19858
8855 76 4 5 6 2045.11 0.898944
3866 76 4 5 6 5775.88 19.0489
6298 76 4 5 6 14487.8 58.365
3522 76 4 5 6 327.033 38.1396
4665 76 4 5 6 296.951 36.5398
947 76 4 5 6 71.469 38.5035
1596 76 4 5 6 630.053 41.1331
2008 76 4 5 6 1886.14 1.6364
1986 76 4 5 6 30.8438 35.4426
2351 76 4 5 6 65639.1 0.936422
617 76 4 5 6 2445.87 0.502027
7050 76 4 5 6 11.6403 42.0972
917 76 4 5 6 0.985998 37.9405
8845 76 4 5 6 0.960081 40.428
1981 76 4 5 6 1247.29 37.0578
9407 76 4 5 6 542.094 37.7905
