Seed  np arch1 arch2 arch3 chi2/dat duration
4250 169 6 8 10 1705.09 55.4655
4066 169 6 8 10 6683.74 1.62796
9375 169 6 8 10 1.09962 50.0636
2478 169 6 8 10 3222.13 50.6913
9387 169 6 8 10 0.934983 55.8136
3818 169 6 8 10 1821.64 52.0833
8215 169 6 8 10 16.25 47.6108
5763 169 6 8 10 579.48 45.7848
7031 169 6 8 10 0.900399 54.5401
4381 169 6 8 10 6972.44 55.6409
1090 169 6 8 10 4697.22 48.2591
1916 169 6 8 10 3122.35 54.369
6955 169 6 8 10 323.96 49.6415
6432 169 6 8 10 9120.37 49.1426
6877 169 6 8 10 1987.53 50.9049
313 169 6 8 10 2.45538 51.8992
4097 169 6 8 10 1.03604 47.6618
1217 169 6 8 10 1601.94 55.0136
1416 169 6 8 10 0.955253 55.378
7375 169 6 8 10 787.496 0.29972
1963 169 6 8 10 65.4247 54.3886
3591 169 6 8 10 295.429 53.189
1580 169 6 8 10 291.436 46.6389
8838 169 6 8 10 0.935671 47.4046
6456 169 6 8 10 6.44368 53.8833
4653 169 6 8 10 0.969844 52.438
7156 169 6 8 10 562.069 44.5434
676 169 6 8 10 34.315 48.7946
1452 169 6 8 10 1.22922 50.2084
2230 169 6 8 10 157.027 54.2453
4303 169 6 8 10 0.929806 49.4179
9837 169 6 8 10 3564.01 1.02082
9234 169 6 8 10 3597.49 49.2495
8814 169 6 8 10 620.118 56.7576
7727 169 6 8 10 2642.66 57.2594
5836 169 6 8 10 0.962166 46.2564
1374 169 6 8 10 153.422 55.3948
88 169 6 8 10 911.223 52.2319
9753 169 6 8 10 560.981 46.9585
4766 169 6 8 10 717.959 0.353133
5295 169 6 8 10 7046.76 50.77
3187 169 6 8 10 28.8538 43.5803
471 169 6 8 10 40885.1 0.343934
5977 169 6 8 10 664.964 51.2657
8599 169 6 8 10 239.57 52.0637
7501 169 6 8 10 503.423 50.3223
8297 169 6 8 10 3897.79 53.1283
3598 169 6 8 10 0.894178 54.0422
4841 169 6 8 10 0.971041 53.4724
7087 169 6 8 10 1.54717 52.7777
5197 169 6 8 10 1121.98 52.0606
