Seed  np arch1 arch2 arch3 chi2/dat duration
2916 98 5 7 5 7540.47 40.2713
6190 98 5 7 5 92.5074 43.9116
7527 98 5 7 5 0.942946 42.1465
9806 98 5 7 5 1051.08 2.33277
7155 98 5 7 5 218.033 44.604
3945 98 5 7 5 0.961176 45.2537
4746 98 5 7 5 5368.4 0.44539
1734 98 5 7 5 3919.07 37.6624
5121 98 5 7 5 1622.11 44.371
1032 98 5 7 5 14719.5 59.2346
211 98 5 7 5 0.940621 42.4268
2716 98 5 7 5 421.043 41.6001
6021 98 5 7 5 578.194 38.9178
3506 98 5 7 5 0.940796 43.2671
3165 98 5 7 5 573.213 38.2191
175 98 5 7 5 3120.91 44.5413
252 98 5 7 5 14.758 42.0147
8509 98 5 7 5 1573.82 2.21846
5383 98 5 7 5 5780.6 20.3522
9537 98 5 7 5 468329 2.67344
4345 98 5 7 5 76.4805 40.9388
2719 98 5 7 5 279.809 37.9272
1580 98 5 7 5 709.25 44.7997
3810 98 5 7 5 2495.57 1.11235
2703 98 5 7 5 2421.49 43.2412
75 98 5 7 5 177.054 45.6889
7471 98 5 7 5 132.901 41.4346
8233 98 5 7 5 1.31235 39.6168
139 98 5 7 5 1428.87 43.67
5386 98 5 7 5 812.874 41.6805
3536 98 5 7 5 1.08162 39.3958
2342 98 5 7 5 1575.88 44.2136
238 98 5 7 5 720.754 0.868033
274 98 5 7 5 8.32163 41.9785
8397 98 5 7 5 788.006 0.356318
3139 98 5 7 5 9834.24 1.8126
887 98 5 7 5 3096.47 40.1664
4329 98 5 7 5 2938.11 37.4204
6003 98 5 7 5 0.928771 42.2304
8229 98 5 7 5 717.381 43.8273
4660 98 5 7 5 157.889 40.6587
6852 98 5 7 5 3430.5 41.4405
9598 98 5 7 5 8380.72 41.2023
3604 98 5 7 5 766.447 39.6362
6683 98 5 7 5 11.421 39.088
6250 98 5 7 5 7916.36 0.35999
2771 98 5 7 5 198.8 38.3385
2381 98 5 7 5 367.345 39.2623
2453 98 5 7 5 76.5823 42.5494
2701 98 5 7 5 870.609 1.27875
7845 98 5 7 5 409.257 56.4532
