Seed  np arch1 arch2 arch3 chi2/dat duration
4261 139 6 8 7 1495.23 45.2595
1063 139 6 8 7 734.422 0.742697
6933 139 6 8 7 416.625 46.7439
7803 139 6 8 7 3506.93 41.0973
4373 139 6 8 7 577.837 45.0826
1892 139 6 8 7 0.922932 59.57
2954 139 6 8 7 0.990417 46.7358
8263 139 6 8 7 280.092 47.4918
7812 139 6 8 7 1.67917 44.642
2546 139 6 8 7 255.857 42.2886
9869 139 6 8 7 0.971509 43.9081
7452 139 6 8 7 10888.5 1.22015
8942 139 6 8 7 48.1215 43.469
7943 139 6 8 7 0.952732 49.0426
1743 139 6 8 7 124.021 44.1996
2012 139 6 8 7 135.602 42.8994
1483 139 6 8 7 10412.2 0.319687
950 139 6 8 7 1838.04 47.7918
6622 139 6 8 7 1.66609 44.1396
2997 139 6 8 7 278.005 44.6458
5618 139 6 8 7 2591.08 0.361639
9514 139 6 8 7 19719.6 42.5299
6105 139 6 8 7 3251.65 46.6418
6430 139 6 8 7 36.0067 44.5443
9771 139 6 8 7 279.495 48.3103
2786 139 6 8 7 11.2712 43.5136
9847 139 6 8 7 0.953125 44.6799
4585 139 6 8 7 11.5319 43.6084
3055 139 6 8 7 8.77177 47.201
174 139 6 8 7 1693.76 48.5735
2247 139 6 8 7 0.967823 42.1308
8274 139 6 8 7 395.242 46.4243
3515 139 6 8 7 315.796 44.875
4690 139 6 8 7 92.0671 43.4229
2548 139 6 8 7 0.938358 50.8853
306 139 6 8 7 7041.31 47.9892
9386 139 6 8 7 0.953697 48.2217
6156 139 6 8 7 94.1467 44.5462
2280 139 6 8 7 2.43304 43.8906
2876 139 6 8 7 189.2 40.8601
1605 139 6 8 7 381.563 47.3424
9568 139 6 8 7 181.552 43.9322
7467 139 6 8 7 14.1095 45.9277
4679 139 6 8 7 1.3289 45.3891
5666 139 6 8 7 4074.76 47.135
1222 139 6 8 7 1.28233 41.8682
7683 139 6 8 7 9443.99 4.89953
9824 139 6 8 7 1309.18 46.4768
4382 139 6 8 7 1551.49 41.4297
9329 139 6 8 7 8.00808 49.6074
3163 139 6 8 7 1.0522 45.8356
