Seed  np arch1 arch2 arch3 chi2/dat duration
2806 167 10 6 10 3301.22 0.998164
8255 167 10 6 10 128.043 45.4675
4248 167 10 6 10 154.534 45.6611
1161 167 10 6 10 181.897 51.7937
132 167 10 6 10 0.926465 53.5987
5489 167 10 6 10 132.738 48.2426
141 167 10 6 10 159.62 54.3326
2847 167 10 6 10 2241.24 4.83214
7463 167 10 6 10 0.945165 47.8854
32 167 10 6 10 1826.32 50.7084
6202 167 10 6 10 28.4325 47.4271
53 167 10 6 10 1127.58 55.2271
1680 167 10 6 10 11806.6 0.507617
8146 167 10 6 10 418.573 48.3527
9121 167 10 6 10 1221.2 53.4493
4095 167 10 6 10 842.717 54.1273
9130 167 10 6 10 411.47 51.9009
3751 167 10 6 10 35.9585 53.9958
534 167 10 6 10 1657.68 51.9762
534 167 10 6 10 1657.68 52.0485
6226 167 10 6 10 0.909898 53.3374
2472 167 10 6 10 7.90831 52.5418
8935 167 10 6 10 3.23311 49.9756
893 167 10 6 10 0.920122 50.3602
2471 167 10 6 10 0.938475 52.0875
9908 167 10 6 10 589.947 50.6413
2924 167 10 6 10 176.217 50.2058
1340 167 10 6 10 0.960149 54.5806
9921 167 10 6 10 0.937252 50.4234
5432 167 10 6 10 122.21 48.2051
6148 167 10 6 10 0.91339 50.8526
6919 167 10 6 10 3370.71 54.2626
1227 167 10 6 10 0.908602 51.9629
1007 167 10 6 10 986.899 54.0714
8560 167 10 6 10 0.947901 50.2679
8207 167 10 6 10 0.960443 55.2178
3960 167 10 6 10 0.919123 52.6769
5012 167 10 6 10 63.3976 46.8503
2107 167 10 6 10 755.992 47.5687
1511 167 10 6 10 409.762 52.0768
5218 167 10 6 10 1.13601 47.3903
7543 167 10 6 10 0.930589 51.3917
2365 167 10 6 10 831.555 51.5104
1932 167 10 6 10 305.209 55.3031
2727 167 10 6 10 70.7895 54.2602
5800 167 10 6 10 440.279 53.8459
6852 167 10 6 10 4416.94 0.298402
7611 167 10 6 10 1.11041 49.7421
8270 167 10 6 10 215.405 49.4529
7839 167 10 6 10 0.942267 51.0489
9970 167 10 6 10 0.940293 66.4882
