Seed  np arch1 arch2 arch3 chi2/dat duration
1701 153 9 9 4 196.982 50.1247
9872 153 9 9 4 155.341 47.528
8749 153 9 9 4 4797.1 0.628705
7240 153 9 9 4 1462.46 0.665783
7115 153 9 9 4 653.337 48.8442
3479 153 9 9 4 696.067 2.83866
179 153 9 9 4 5761.31 0.578157
9682 153 9 9 4 26.128 51.8847
1601 153 9 9 4 3705.1 3.40881
9992 153 9 9 4 4.36671 46.2927
8818 153 9 9 4 991.227 44.2312
2090 153 9 9 4 581.209 1.27042
2119 153 9 9 4 511.363 50.8634
6719 153 9 9 4 6.84826 45.1901
7631 153 9 9 4 1344.47 0.863999
4685 153 9 9 4 2830.91 52.8907
5746 153 9 9 4 3404.06 0.341792
7585 153 9 9 4 786.134 45.312
6141 153 9 9 4 1469.04 1.86649
7798 153 9 9 4 61.0653 50.4656
9596 153 9 9 4 622.809 47.1992
2680 153 9 9 4 94.6818 43.9163
1896 153 9 9 4 9.01679 42.2755
1017 153 9 9 4 1003.81 0.49122
457 153 9 9 4 571.01 50.2608
703 153 9 9 4 1487.97 46.9392
2981 153 9 9 4 8602.69 2.55414
3839 153 9 9 4 331.296 49.4477
7521 153 9 9 4 2346.47 55.4136
2192 153 9 9 4 1026.56 48.0776
7641 153 9 9 4 615.729 0.726057
547 153 9 9 4 1.32417 48.3419
6794 153 9 9 4 187.788 46.8352
2746 153 9 9 4 365.045 48.9226
1366 153 9 9 4 198.829 47.4706
5950 153 9 9 4 29893.6 0.810122
2417 153 9 9 4 770.708 2.1715
8141 153 9 9 4 4954.69 2.2429
9841 153 9 9 4 3609.16 52.4923
9748 153 9 9 4 1058.94 47.5672
5079 153 9 9 4 2224.96 0.891721
4715 153 9 9 4 555 41.6759
3595 153 9 9 4 0.924904 50.1947
4038 153 9 9 4 1727.87 48.6084
7115 153 9 9 4 653.337 49.0597
5421 153 9 9 4 567.317 49.5443
576 153 9 9 4 1085.79 1.06436
8967 153 9 9 4 1379.7 56.6374
6976 153 9 9 4 3248.06 66.9994
8579 153 9 9 4 146.583 52.675
2507 153 9 9 4 961.774 52.8226
