Seed  np arch1 arch2 arch3 chi2/dat duration
2995 89 4 4 10 1.52932 36.8897
6768 89 4 4 10 85.9364 42.9313
4463 89 4 4 10 1338.41 1.07105
6142 89 4 4 10 50961.3 45.6954
3962 89 4 4 10 13.0935 38.8842
8092 89 4 4 10 6.52417 37.1775
1912 89 4 4 10 6850.1 37.0177
6714 89 4 4 10 0.941692 43.9886
1151 89 4 4 10 305.936 42.7497
1065 89 4 4 10 624.779 38.7053
6400 89 4 4 10 6341.57 40.2536
345 89 4 4 10 125.051 38.2461
8371 89 4 4 10 1552.21 40.4466
1357 89 4 4 10 4741.81 41.0915
3386 89 4 4 10 27225 45.9869
3017 89 4 4 10 451.093 42.5785
4605 89 4 4 10 2299.51 1.02315
9391 89 4 4 10 6705.99 39.7035
7410 89 4 4 10 441.728 36.8039
2387 89 4 4 10 2682.86 40.5062
1547 89 4 4 10 2544.79 0.538652
3666 89 4 4 10 167.673 39.8746
7410 89 4 4 10 441.728 36.7681
7472 89 4 4 10 1081.25 42.7638
682 89 4 4 10 161.203 42.3491
5363 89 4 4 10 452.692 40.2075
817 89 4 4 10 265.016 38.4014
657 89 4 4 10 1.08377 38.7134
5055 89 4 4 10 0.949933 44.3586
4460 89 4 4 10 249.768 41.6021
4936 89 4 4 10 285.034 39.3377
4714 89 4 4 10 988.779 44.0394
9795 89 4 4 10 793.397 38.6051
4802 89 4 4 10 581.159 39.1541
1235 89 4 4 10 4182.14 39.0477
5259 89 4 4 10 388.412 42.1375
2530 89 4 4 10 1154.07 4.06833
5011 89 4 4 10 1.45419 42.639
145 89 4 4 10 2238.15 35.8301
3295 89 4 4 10 486.032 40.1723
7658 89 4 4 10 1106.58 44.2446
5273 89 4 4 10 261.728 36.2124
6693 89 4 4 10 8347.39 0.423426
877 89 4 4 10 0.998498 42.7846
6212 89 4 4 10 532.444 45.2625
6618 89 4 4 10 1887.23 36.2835
6303 89 4 4 10 983.569 40.8145
4712 89 4 4 10 1546.34 45.6183
5914 89 4 4 10 2856.12 43.5393
9710 89 4 4 10 467.58 43.5789
8060 89 4 4 10 501.42 40.0198
