Seed  np arch1 arch2 arch3 chi2/dat duration
3683 95 8 4 7 78.2277 46.6084
7342 95 8 4 7 401.041 46.4031
570 95 8 4 7 2086.25 47.1112
2090 95 8 4 7 623.709 1.26793
7533 95 8 4 7 3077.15 42.6824
2025 95 8 4 7 376.158 40.9199
5721 95 8 4 7 3.87828 45.153
175 95 8 4 7 977.298 47.5266
87 95 8 4 7 49128.3 46.2594
3935 95 8 4 7 1222.86 42.9335
8042 95 8 4 7 11772 40.2383
8219 95 8 4 7 42.4072 37.5904
1172 95 8 4 7 1.00826 44.7263
7804 95 8 4 7 1235.14 0.413128
8424 95 8 4 7 517.78 45.7463
8574 95 8 4 7 576.417 42.4123
9510 95 8 4 7 1.16584 45.1077
9507 95 8 4 7 8930.88 6.53676
1193 95 8 4 7 1355.97 40.1799
5465 95 8 4 7 118.869 44.2189
1081 95 8 4 7 6368.49 0.451191
1106 95 8 4 7 4123.23 0.415463
7343 95 8 4 7 93.4742 47.1863
9050 95 8 4 7 1797.73 41.0167
359 95 8 4 7 0.976838 43.8416
1342 95 8 4 7 508.018 42.8922
4512 95 8 4 7 235.033 39.863
8163 95 8 4 7 1812.82 3.88576
6951 95 8 4 7 581.054 43.4157
4293 95 8 4 7 7846.15 41.3834
5347 95 8 4 7 5027.45 1.65292
7329 95 8 4 7 358.274 10.0419
9689 95 8 4 7 279.914 42.2845
6479 95 8 4 7 111.438 39.1951
3057 95 8 4 7 7655.14 0.595017
6398 95 8 4 7 0.969941 60.5861
108 95 8 4 7 1144.57 40.4967
9106 95 8 4 7 10492.1 0.435489
7358 95 8 4 7 2025.52 43.189
1687 95 8 4 7 3510.83 0.294544
4506 95 8 4 7 697.57 1.05823
3239 95 8 4 7 4546.74 40.9433
7864 95 8 4 7 5070.52 2.44488
3480 95 8 4 7 4317.68 1.41328
6150 95 8 4 7 2944.66 0.553037
9615 95 8 4 7 636508 44.6724
2691 95 8 4 7 14070.1 4.17842
5452 95 8 4 7 2061.61 0.40788
7578 95 8 4 7 2299.33 1.12713
2233 95 8 4 7 0.97722 43.3584
9294 95 8 4 7 1582.73 0.391118
