Seed  np arch1 arch2 arch3 chi2/dat duration
478 83 7 5 4 45.5749 37.8351
5803 83 7 5 4 1428.36 2.12435
6275 83 7 5 4 38.054 37.2021
9725 83 7 5 4 1409.83 0.525975
4607 83 7 5 4 897.617 43.1565
5183 83 7 5 4 4433.34 0.328278
2572 83 7 5 4 9259.75 44.7346
968 83 7 5 4 651.433 44.0252
2863 83 7 5 4 259.364 41.4396
3841 83 7 5 4 546.257 39.8344
84 83 7 5 4 1515.24 3.33317
1789 83 7 5 4 3926.23 1.31817
5923 83 7 5 4 16345.1 0.33669
6200 83 7 5 4 12496.7 0.356164
598 83 7 5 4 9141.95 1.92319
1016 83 7 5 4 1893.77 0.782535
9166 83 7 5 4 148.813 38.6192
5064 83 7 5 4 2462.84 46.7934
5066 83 7 5 4 0.941318 41.3612
6897 83 7 5 4 0.948586 44.4479
682 83 7 5 4 488.855 39.3985
4038 83 7 5 4 1756.45 1.26924
9680 83 7 5 4 802.255 38.2539
6475 83 7 5 4 112.764 39.8203
2498 83 7 5 4 1101.7 0.515071
3297 83 7 5 4 5401.5 1.18346
4388 83 7 5 4 618.732 37.4709
3385 83 7 5 4 253.348 36.9249
6402 83 7 5 4 6749.75 0.330864
2391 83 7 5 4 18804.5 1.40755
4352 83 7 5 4 590.435 39.3271
4183 83 7 5 4 1639.37 0.882733
3892 83 7 5 4 333082 1.10389
6568 83 7 5 4 3001.39 0.978301
236 83 7 5 4 867.693 0.861498
4141 83 7 5 4 547.567 42.7527
3827 83 7 5 4 2267.99 2.10856
8181 83 7 5 4 55.4473 43.8534
8852 83 7 5 4 1722.39 7.58756
2792 83 7 5 4 1472.34 38.6585
842 83 7 5 4 372.611 39.525
3757 83 7 5 4 5741.2 37.737
1272 83 7 5 4 191.896 38.6686
8362 83 7 5 4 59.3258 35.9365
5125 83 7 5 4 364.761 37.0146
9649 83 7 5 4 16.4788 38.6822
2505 83 7 5 4 2269.86 0.373235
633 83 7 5 4 197.035 39.6168
4862 83 7 5 4 12.7845 43.1714
2727 83 7 5 4 3409.56 0.90983
1040 83 7 5 4 591.744 39.0891
