Seed  np arch1 arch2 arch3 chi2/dat duration
2702 153 6 9 7 1.65891 42.6125
6162 153 6 9 7 0.911827 50.7622
1307 153 6 9 7 44.5033 52.403
4958 153 6 9 7 3797.19 39.0188
7629 153 6 9 7 4750.26 55.119
2836 153 6 9 7 10304.9 0.934248
4396 153 6 9 7 1483.02 49.8725
3675 153 6 9 7 0.907314 50.4159
7819 153 6 9 7 0.956281 50.2385
6861 153 6 9 7 0.943774 53.4739
9741 153 6 9 7 0.941578 46.6601
1177 153 6 9 7 211.195 50.4
1301 153 6 9 7 12401.1 5.2712
6898 153 6 9 7 761.002 0.350322
8909 153 6 9 7 6951.08 2.27569
5101 153 6 9 7 891.441 49.0663
4997 153 6 9 7 807.46 54.2519
416 153 6 9 7 1270.56 1.45199
1329 153 6 9 7 0.947029 45.0073
1445 153 6 9 7 1.18905 43.626
6031 153 6 9 7 115.767 47.0057
1535 153 6 9 7 526.483 3.78702
9547 153 6 9 7 742.808 55.4633
7111 153 6 9 7 13175.3 2.0341
1119 153 6 9 7 2081.44 51.0359
4635 153 6 9 7 1895.68 0.961296
9810 153 6 9 7 9516.92 0.465329
5572 153 6 9 7 264.867 44.7166
9363 153 6 9 7 0.935947 50.8083
468 153 6 9 7 462.521 50.3249
6093 153 6 9 7 77.8021 44.5518
6042 153 6 9 7 374.374 43.5456
3080 153 6 9 7 1122.26 50.548
6019 153 6 9 7 208.85 47.5823
933 153 6 9 7 1138.39 46.4105
3690 153 6 9 7 123.577 49.4345
8288 153 6 9 7 26.7093 49.0224
5630 153 6 9 7 1239.77 0.417841
1356 153 6 9 7 1.45545 51.895
9296 153 6 9 7 996.731 47.8973
1122 153 6 9 7 13.2141 50.6364
2721 153 6 9 7 1.00431 47.4954
5234 153 6 9 7 6694.04 51.2348
5699 153 6 9 7 785.341 50.5287
110 153 6 9 7 565.654 51.1974
6851 153 6 9 7 1304.65 46.9515
8419 153 6 9 7 258.603 52.4649
5546 153 6 9 7 2.40229 45.1512
1931 153 6 9 7 1048.41 54.5252
8754 153 6 9 7 473.173 47.475
2330 153 6 9 7 20206.3 47.2259
