Seed  np arch1 arch2 arch3 chi2/dat duration
2073 118 9 5 7 1093.47 5.42262
9309 118 9 5 7 1.56855 42.8919
8137 118 9 5 7 2039.08 42.9442
5483 118 9 5 7 766.246 48.9199
9053 118 9 5 7 39.6499 39.6622
6600 118 9 5 7 36700.6 0.795678
1242 118 9 5 7 2.59844 40.7164
3867 118 9 5 7 445.16 41.6806
2032 118 9 5 7 13365 0.694195
6849 118 9 5 7 1873.54 41.0593
3246 118 9 5 7 0.96773 44.7691
2382 118 9 5 7 464.767 41.4676
1525 118 9 5 7 2370.23 1.57905
2867 118 9 5 7 275.748 44.2965
3089 118 9 5 7 2.20821 42.8128
6908 118 9 5 7 2580.88 0.776126
3283 118 9 5 7 345.898 45.2003
195 118 9 5 7 20633.5 44.9778
232 118 9 5 7 2836.06 0.53516
7222 118 9 5 7 6588.98 44.2753
4382 118 9 5 7 0.950498 44.8663
9973 118 9 5 7 63.8295 40.67
2040 118 9 5 7 10113.9 0.310008
6921 118 9 5 7 0.916169 43.6785
3504 118 9 5 7 1667.49 45.1409
8408 118 9 5 7 662.996 42.2734
9790 118 9 5 7 1383.62 40.6287
1162 118 9 5 7 10.1082 46.1197
512 118 9 5 7 8464.61 1.20127
7224 118 9 5 7 1.59801 43.9344
9434 118 9 5 7 656.311 48.547
1824 118 9 5 7 357.677 41.8082
3355 118 9 5 7 11625.3 48.5035
3213 118 9 5 7 0.934246 47.52
3224 118 9 5 7 1802.68 41.5005
5780 118 9 5 7 32.3076 38.9086
8211 118 9 5 7 712.185 41.6544
9452 118 9 5 7 4880.11 41.031
7784 118 9 5 7 523.8 44.4029
9671 118 9 5 7 2320.59 0.793798
981 118 9 5 7 32.1335 40.867
3765 118 9 5 7 0.954721 48.0201
5182 118 9 5 7 246.808 38.326
1451 118 9 5 7 3135.14 44.191
3320 118 9 5 7 1783.12 47.6637
7933 118 9 5 7 1.05852 48.9434
2189 118 9 5 7 29.3257 41.7244
9207 118 9 5 7 1152.89 1.6554
4890 118 9 5 7 143.507 40.6709
7410 118 9 5 7 532.273 0.430132
6276 118 9 5 7 576.498 0.405381
