Seed  np arch1 arch2 arch3 chi2/dat duration
7410 107 6 7 5 502.293 41.928
3223 107 6 7 5 529.905 40.4053
1108 107 6 7 5 1935.76 36.9337
1095 107 6 7 5 3239.55 2.59079
5931 107 6 7 5 739.913 42.8503
5098 107 6 7 5 23.4572 43.9085
7366 107 6 7 5 54019.5 1.89798
5463 107 6 7 5 1.63289 40.0871
2186 107 6 7 5 8.68213 45.5562
7418 107 6 7 5 939.807 1.36791
996 107 6 7 5 6887.29 1.26742
5617 107 6 7 5 715.794 40.6928
3133 107 6 7 5 190.13 44.1198
1195 107 6 7 5 6345.45 1.02214
1688 107 6 7 5 14.3496 41.2067
2949 107 6 7 5 136.085 43.4897
3620 107 6 7 5 4695.37 0.483486
3663 107 6 7 5 1530.75 0.764953
6950 107 6 7 5 18839.7 0.430802
9447 107 6 7 5 3641.29 0.582311
535 107 6 7 5 1442.85 2.84103
6205 107 6 7 5 8182.62 0.626329
4444 107 6 7 5 2449.46 47.2626
6917 107 6 7 5 34442.7 0.373974
2051 107 6 7 5 256.775 0.446239
4062 107 6 7 5 1770.18 0.431989
6582 107 6 7 5 0.940882 45.5509
7087 107 6 7 5 172.819 38.1257
6295 107 6 7 5 3280.4 0.463758
1654 107 6 7 5 2013.63 16.2835
3331 107 6 7 5 495.344 46.9032
8609 107 6 7 5 4453.7 43.204
5981 107 6 7 5 1063.54 42.3529
81 107 6 7 5 25032 0.313042
7810 107 6 7 5 565.177 38.176
2706 107 6 7 5 6530.09 0.711817
1894 107 6 7 5 1.58628 40.1631
6085 107 6 7 5 1103.92 1.19057
4403 107 6 7 5 844.746 38.1152
626 107 6 7 5 1562.25 2.58471
1539 107 6 7 5 52936.8 0.455826
8143 107 6 7 5 157.505 43.6187
7793 107 6 7 5 1403.2 39.4385
3607 107 6 7 5 253.164 38.5882
6219 107 6 7 5 0.959328 44.8506
4374 107 6 7 5 100.218 44.8098
582 107 6 7 5 36836.6 44.7313
6750 107 6 7 5 860.968 3.39663
4737 107 6 7 5 847.715 40.8285
6890 107 6 7 5 51.4427 45.82
8724 107 6 7 5 0.941691 45.1303
