Seed  np arch1 arch2 arch3 chi2/dat duration
2779 167 5 10 8 0.958084 63.4234
7519 167 5 10 8 3.8538 46.5776
2817 167 5 10 8 36.3588 53.0145
1211 167 5 10 8 4329.65 46.5271
2081 167 5 10 8 0.94297 49.4002
5526 167 5 10 8 525.534 56.5036
7873 167 5 10 8 0.913234 50.1139
989 167 5 10 8 393.893 49.0799
6952 167 5 10 8 0.978103 52.9317
757 167 5 10 8 11.5034 54.2394
3811 167 5 10 8 212.472 47.6294
4123 167 5 10 8 503.296 52.8497
6091 167 5 10 8 1007.78 49.9002
6863 167 5 10 8 5318.28 57.0264
151 167 5 10 8 25.1862 53.5078
912 167 5 10 8 0.960842 47.7377
5303 167 5 10 8 9038.2 3.15713
1849 167 5 10 8 461.867 53.486
1936 167 5 10 8 1.00783 52.6202
8763 167 5 10 8 934.362 49.3353
85 167 5 10 8 0.941056 56.3897
9209 167 5 10 8 0.970903 54.2591
8545 167 5 10 8 0.94665 52.7015
9114 167 5 10 8 1.04494 51.2606
8746 167 5 10 8 0.94094 47.2045
1551 167 5 10 8 240719 0.350577
8920 167 5 10 8 1.17969 47.3391
7669 167 5 10 8 489.78 46.4245
9465 167 5 10 8 3.9055 49.883
3791 167 5 10 8 215.656 53.2438
7731 167 5 10 8 236.771 45.8718
8428 167 5 10 8 0.931776 49.9378
2432 167 5 10 8 7235.82 55.1737
171 167 5 10 8 9663.65 49.3175
1059 167 5 10 8 2721.87 55.5792
8306 167 5 10 8 130.268 49.6166
4475 167 5 10 8 7352.7 48.3914
2187 167 5 10 8 1.32492 47.3989
7033 167 5 10 8 0.918235 54.8749
108 167 5 10 8 327.952 49.8732
1119 167 5 10 8 3021.16 49.1663
1161 167 5 10 8 0.913822 55.0395
1435 167 5 10 8 1107.38 53.5739
1980 167 5 10 8 3.31973 49.6955
9748 167 5 10 8 112.621 51.1755
2568 167 5 10 8 21738.4 52.1255
3191 167 5 10 8 542.232 49.9372
6496 167 5 10 8 16.0649 50.3222
1804 167 5 10 8 0.954398 52.5702
6157 167 5 10 8 1701.16 44.9703
6036 167 5 10 8 312.045 51.5426
