Seed  np arch1 arch2 arch3 chi2/dat duration
4668 76 5 5 5 45.6886 40.1968
4666 76 5 5 5 76.5839 35.1086
8096 76 5 5 5 427.83 35.663
6928 76 5 5 5 511.414 43.1862
8717 76 5 5 5 5547.53 0.427011
8331 76 5 5 5 803.677 39.0409
8234 76 5 5 5 885.745 35.9705
8629 76 5 5 5 575.33 0.927364
8816 76 5 5 5 619.003 42.3617
8350 76 5 5 5 0.962623 42.34
3361 76 5 5 5 907.724 38.5192
6870 76 5 5 5 1086.3 36.8921
9125 76 5 5 5 458.383 42.1816
8944 76 5 5 5 2195.39 4.58371
3187 76 5 5 5 1308 40.8099
5449 76 5 5 5 439.802 37.7258
3317 76 5 5 5 4186.3 0.806511
1190 76 5 5 5 939.848 1.50218
1728 76 5 5 5 557.379 40.6297
9033 76 5 5 5 0.96425 40.0821
8501 76 5 5 5 587.987 37.8867
9961 76 5 5 5 1074.01 39.101
8695 76 5 5 5 2367.23 6.36593
1198 76 5 5 5 1847.12 42.0293
9026 76 5 5 5 739.447 36.2757
3772 76 5 5 5 10626.8 38.4736
935 76 5 5 5 1523 37.6688
78 76 5 5 5 80488.8 0.621756
5552 76 5 5 5 3385.2 40.5499
6497 76 5 5 5 76.8631 40.8247
8945 76 5 5 5 941.463 37.0383
2413 76 5 5 5 148.254 38.2063
5232 76 5 5 5 974.236 43.592
8528 76 5 5 5 796.143 0.858979
1652 76 5 5 5 2001.39 37.588
466 76 5 5 5 1505.8 1.29109
2407 76 5 5 5 2507.41 0.914148
1743 76 5 5 5 0.987183 35.4102
1979 76 5 5 5 195.282 37.9256
2589 76 5 5 5 409.767 36.4242
2439 76 5 5 5 1718.56 42.4734
9033 76 5 5 5 0.96425 40.0239
6629 76 5 5 5 16397.1 0.902948
250 76 5 5 5 578.22 38.7248
2457 76 5 5 5 3183.7 3.26528
912 76 5 5 5 259.176 37.2609
7624 76 5 5 5 2341.63 49.7771
776 76 5 5 5 1481.29 40.0547
3247 76 5 5 5 22.1185 37.8002
9539 76 5 5 5 2243.36 0.407851
7283 76 5 5 5 1236.28 1.42385
