Seed  np arch1 arch2 arch3 chi2/dat duration
8928 97 7 5 6 231.923 45.0274
4569 97 7 5 6 1403.6 1.20705
9661 97 7 5 6 532.066 45.1408
825 97 7 5 6 1433.53 0.537078
2274 97 7 5 6 7.15454 39.3533
7679 97 7 5 6 733.038 1.22278
8510 97 7 5 6 66569.4 46.4188
1701 97 7 5 6 481.37 40.3704
5131 97 7 5 6 300.872 43.8207
2411 97 7 5 6 373.38 0.580514
180 97 7 5 6 515.924 45.982
3096 97 7 5 6 1137.23 40.3629
2828 97 7 5 6 150.912 42.7423
8803 97 7 5 6 2986.52 0.72262
2169 97 7 5 6 491.895 36.7277
196 97 7 5 6 631.765 45.9737
9035 97 7 5 6 2073.61 1.32717
8256 97 7 5 6 2321.7 0.812742
607 97 7 5 6 2698.44 7.97457
9032 97 7 5 6 1060.92 40.0819
1725 97 7 5 6 734.301 45.6839
6008 97 7 5 6 692.261 43.5455
9743 97 7 5 6 469.746 47.9774
5608 97 7 5 6 0.953103 42.8436
265 97 7 5 6 17.3834 42.0539
106 97 7 5 6 1419.62 47.1541
1928 97 7 5 6 369.101 40.1793
8211 97 7 5 6 705.656 43.3685
5033 97 7 5 6 34449.4 1.78595
4543 97 7 5 6 15244.9 0.494569
9539 97 7 5 6 56.0543 38.3627
7304 97 7 5 6 1655.3 1.27174
9909 97 7 5 6 372.805 41.7251
1066 97 7 5 6 0.941664 46.1722
443 97 7 5 6 2989.15 0.754652
3565 97 7 5 6 575.214 41.9908
3031 97 7 5 6 3126.78 40.9777
1762 97 7 5 6 1182.75 39.7486
3726 97 7 5 6 0.946617 45.8225
3606 97 7 5 6 14703.2 1.54859
5915 97 7 5 6 843.344 39.6643
6399 97 7 5 6 1602.67 1.55053
3801 97 7 5 6 2653.26 47.0239
7372 97 7 5 6 2200.62 38.7129
3158 97 7 5 6 46960.9 35.4752
1886 97 7 5 6 1658.32 46.6433
6859 97 7 5 6 104.542 42.4169
8169 97 7 5 6 981.593 41.8611
1707 97 7 5 6 39.695 39.1888
6603 97 7 5 6 6560.85 0.570501
849 97 7 5 6 3383.94 2.92505
