Seed  np arch1 arch2 arch3 chi2/dat duration
4478 161 9 7 8 15857.7 48.2193
8909 161 9 7 8 8077.9 48.8598
3471 161 9 7 8 0.934342 52.3679
9268 161 9 7 8 11702.5 47.266
5048 161 9 7 8 0.959661 49.4748
2422 161 9 7 8 500.713 56.3077
3655 161 9 7 8 9474.97 0.343759
8808 161 9 7 8 206.476 46.6265
6024 161 9 7 8 1.02907 47.9551
2555 161 9 7 8 16977.7 48.0977
3051 161 9 7 8 0.98368 45.5435
7723 161 9 7 8 24174.8 1.566
6142 161 9 7 8 366.659 49.0213
358 161 9 7 8 30134.7 48.878
7111 161 9 7 8 794.377 46.6719
8540 161 9 7 8 1.07648 46.3433
6564 161 9 7 8 0.938644 50.987
7723 161 9 7 8 24174.8 1.5061
5177 161 9 7 8 2.42208 52.4456
1383 161 9 7 8 0.958064 53.516
3397 161 9 7 8 1.01833 46.9959
494 161 9 7 8 1537.35 49.5917
650 161 9 7 8 24.872 45.6531
4611 161 9 7 8 145.42 44.7093
6275 161 9 7 8 185.311 54.9602
7801 161 9 7 8 5114.52 1.60706
2917 161 9 7 8 0.921469 53.5439
660 161 9 7 8 2.08224 48.814
747 161 9 7 8 449.391 53.1696
2359 161 9 7 8 1166.74 48.5457
5612 161 9 7 8 4289.07 48.5313
5138 161 9 7 8 65.6039 47.9122
8531 161 9 7 8 6.41644 53.1438
5954 161 9 7 8 17.5786 51.44
3607 161 9 7 8 241.281 44.4888
6741 161 9 7 8 3009.63 1.43803
6636 161 9 7 8 363.125 54.6068
2106 161 9 7 8 9133.22 46.5002
5550 161 9 7 8 293.449 46.5004
678 161 9 7 8 1035.08 48.5839
3191 161 9 7 8 1173.44 48.5806
67 161 9 7 8 1210.6 50.9526
8885 161 9 7 8 20.7366 45.3625
3333 161 9 7 8 376.8 52.1133
2018 161 9 7 8 56.5931 54.3922
2324 161 9 7 8 19.6675 44.9341
120 161 9 7 8 5.99888 54.0337
3800 161 9 7 8 6277.81 0.812889
5481 161 9 7 8 524.458 51.2961
1680 161 9 7 8 0.959228 46.8842
2514 161 9 7 8 261.546 47.6758
