Seed  np arch1 arch2 arch3 chi2/dat duration
4834 101 7 4 9 1356.15 46.2714
2580 101 7 4 9 0.941723 45.8768
8127 101 7 4 9 162.071 42.8905
2558 101 7 4 9 1389.97 41.9095
923 101 7 4 9 4108.68 40.5528
4642 101 7 4 9 3186.85 48.2696
1607 101 7 4 9 1550.28 0.400199
4051 101 7 4 9 562.038 43.6186
6149 101 7 4 9 862.369 1.87624
5556 101 7 4 9 448.954 42.2651
7541 101 7 4 9 0.958956 44.0048
4036 101 7 4 9 15.0898 42.5695
9585 101 7 4 9 859.151 0.932846
5118 101 7 4 9 2457.99 0.434153
9064 101 7 4 9 48.3918 38.7127
173 101 7 4 9 2424.03 0.669887
4702 101 7 4 9 862.831 43.2185
1778 101 7 4 9 1391.65 42.3599
185 101 7 4 9 2266.34 2.98509
9010 101 7 4 9 550.434 0.329484
511 101 7 4 9 2200.87 43.891
9077 101 7 4 9 3704.2 0.773303
5464 101 7 4 9 1520.74 42.6873
2295 101 7 4 9 0.935408 46.9682
3997 101 7 4 9 1164.5 41.3554
7810 101 7 4 9 619.352 40.7285
7278 101 7 4 9 16.11 45.2572
9460 101 7 4 9 797.455 42.1721
5282 101 7 4 9 416.851 45.0595
9446 101 7 4 9 508.629 45.6711
4879 101 7 4 9 736.708 43.3727
7999 101 7 4 9 85.9004 41.0224
6105 101 7 4 9 4310.44 1.92935
2595 101 7 4 9 19.495 44.1364
5096 101 7 4 9 112.761 40.2737
8986 101 7 4 9 21.1613 41.6126
5704 101 7 4 9 85.3443 42.5161
6691 101 7 4 9 24.6477 41.7356
7061 101 7 4 9 199.55 45.9266
9471 101 7 4 9 1069.43 45.8385
2391 101 7 4 9 18865.3 0.271131
3521 101 7 4 9 7870.06 46.5238
6208 101 7 4 9 733.96 43.2461
657 101 7 4 9 2331.92 42.1223
2272 101 7 4 9 427.855 38.8396
3615 101 7 4 9 882.654 39.4851
1935 101 7 4 9 25.2461 42.6995
7181 101 7 4 9 71.9106 46.0447
9748 101 7 4 9 0.936371 45.3029
2037 101 7 4 9 154.354 43.3818
989 101 7 4 9 388.521 44.7701
