Seed  np arch1 arch2 arch3 chi2/dat duration
6477 179 6 10 8 4.70609 50.6554
8101 179 6 10 8 970.35 47.2017
5869 179 6 10 8 280.119 49.7516
2262 179 6 10 8 918.386 54.536
563 179 6 10 8 77.1335 57.9973
4016 179 6 10 8 10981.1 2.72151
448 179 6 10 8 83.0858 57.3164
2930 179 6 10 8 579.465 57.5366
6828 179 6 10 8 883.311 0.585207
3122 179 6 10 8 15.5228 52.8269
1992 179 6 10 8 155.13 57.3855
4201 179 6 10 8 83.2125 50.8232
4976 179 6 10 8 1317.36 52.0593
8360 179 6 10 8 13561.8 51.2749
1067 179 6 10 8 1739.91 54.0213
1809 179 6 10 8 1027.76 57.2303
3672 179 6 10 8 0.958404 52.7601
3435 179 6 10 8 56.1589 48.3793
814 179 6 10 8 10.6885 50.6237
4715 179 6 10 8 3.12267 52.8421
2822 179 6 10 8 25.5508 51.9719
1639 179 6 10 8 2082 1.18593
9437 179 6 10 8 2.09811 51.0884
7323 179 6 10 8 1.01045 49.2548
791 179 6 10 8 2875.46 0.428253
5801 179 6 10 8 1545.39 72.8216
1733 179 6 10 8 6.6342 54.2162
3099 179 6 10 8 374.227 46.0825
6366 179 6 10 8 0.972941 48.7943
7680 179 6 10 8 0.918426 55.3357
9175 179 6 10 8 697.468 58.4894
9971 179 6 10 8 7405.04 0.838609
5254 179 6 10 8 356.859 50.0884
410 179 6 10 8 192.703 49.103
6894 179 6 10 8 1939.02 53.3763
5873 179 6 10 8 5024.12 56.8355
1319 179 6 10 8 10920.5 57.3161
3034 179 6 10 8 6.88342 48.4801
8239 179 6 10 8 6.31332 54.9794
4578 179 6 10 8 946.899 59.028
7833 179 6 10 8 307.372 50.7417
9378 179 6 10 8 7872.27 2.28177
382 179 6 10 8 498.677 51.4338
2450 179 6 10 8 1.03823 54.6661
5823 179 6 10 8 1169.4 0.414125
3963 179 6 10 8 1609.12 48.4154
2623 179 6 10 8 6535.42 3.61131
5500 179 6 10 8 0.917007 52.8084
8652 179 6 10 8 0.925489 52.0805
5370 179 6 10 8 13.5992 54.6954
6689 179 6 10 8 826.91 52.6508
