Seed  np arch1 chi2/dat duration
2387 19 6 55311 0.249393
3243 19 6 1483.45 39.4783
795 19 6 44354.2 0.153019
1877 19 6 279966 22.2137
3958 19 6 6.26448e+06 0.177052
3220 19 6 753.161 37.1191
534 19 6 93.2887 43.8354
7751 19 6 132.196 39.2228
7859 19 6 244.537 38.9973
4789 19 6 659.166 43.1911
1491 19 6 13.6304 42.8222
4796 19 6 71.724 38.4752
1199 19 6 320.762 35.0154
9977 19 6 27.3535 40.2072
4830 19 6 27.4733 38.0894
4081 19 6 51.4085 40.0839
1873 19 6 83.7082 42.2881
6908 19 6 1.60848 44.5238
7747 19 6 123.483 37.7544
1920 19 6 58.9069 42.7015
6634 19 6 527.156 37.7963
3246 19 6 1.91364e+06 0.19927
3842 19 6 643.605 40.8478
2393 19 6 201.807 41.5979
4059 19 6 51.957 41.2131
5624 19 6 34.6539 44.2527
348 19 6 189309 1.70741
1244 19 6 27923.3 0.205605
2528 19 6 42.9308 44.1643
8099 19 6 38114.6 0.334579
6036 19 6 45.8065 41.08
1068 19 6 78.7802 44.7589
3847 19 6 351.582 44.1843
6995 19 6 31.8734 35.3322
9053 19 6 51.6002 43.9047
4197 19 6 181.807 42.3396
3644 19 6 170.313 37.6669
2630 19 6 93.1658 44.197
8164 19 6 475.699 38.206
6369 19 6 31.6778 43.6413
5508 19 6 44.6861 41.8145
513 19 6 1.46001e+06 0.199159
5971 19 6 399.292 37.3732
9112 19 6 3246.83 15.579
9314 19 6 7.86245 43.1005
9856 19 6 4.76813e+07 0.136876
278 19 6 439.995 41.9845
1274 19 6 636.087 38.0439
3368 19 6 217.791 44.5245
4234 19 6 346.787 37.6095
177 19 6 30.2664 44.1512
