Seed  np arch1 chi2/dat duration
5738 64 21 168387 62.3178
313 64 21 321587 0.472569
6685 64 21 496230 0.808486
2830 64 21 18102.4 62.1813
8146 64 21 226107 0.462344
6985 64 21 2.25014e+06 0.486002
8534 64 21 1.16635e+06 0.470269
6754 64 21 9.76093e+06 0.467154
1294 64 21 298855 105.642
2929 64 21 0.970831 137.033
2540 64 21 1.01129 119.5
7464 64 21 1.16406e+07 0.494652
6875 64 21 371812 0.766459
4706 64 21 64.4356 125.326
8810 64 21 984369 0.485815
2000 64 21 2.16272e+07 116.142
7206 64 21 6295.69 97.8739
2285 64 21 1842.05 76.2353
5189 64 21 250427 11.3381
3431 64 21 6.32206e+08 0.461675
2297 64 21 1.27118e+06 0.461913
1846 64 21 854893 0.610759
2639 64 21 0.970961 133.82
9715 64 21 68777.7 0.481241
5410 64 21 0.971104 135.911
6047 64 21 0.977636 144.238
9580 64 21 0.964356 138.779
9509 64 21 0.952019 139.993
8275 64 21 16709.7 0.490649
3866 64 21 14.4014 127.49
643 64 21 0.957041 144.41
180 64 21 685037 0.502229
1846 64 21 854893 0.61055
1006 64 21 1.64353 132.85
5200 64 21 1.65503e+06 21.5535
3606 64 21 1.64749e+06 66.2333
4851 64 21 0.974399 139.792
4388 64 21 461.317 109.747
7917 64 21 1715.78 115.076
9649 64 21 5983.1 0.494617
2276 64 21 0.949353 138.601
8011 64 21 7.20736 132.826
1546 64 21 529592 0.481144
1356 64 21 20842.9 0.505282
7231 64 21 0.97473 143.69
7393 64 21 1.15148e+06 0.619859
1888 64 21 0.964377 137.083
2457 64 21 1.70551e+06 0.813176
3765 64 21 1.08917 137.094
8733 64 21 0.938997 139.066
2420 64 21 1.84672e+07 0.478926
