Seed  np arch1 chi2/dat duration
1752 112 37 118881 0.953831
3146 112 37 438577 1.30123
7384 112 37 900042 209.531
8755 112 37 1.12967e+06 0.94969
1726 112 37 90913.4 207.035
6002 112 37 24322.3 1.263
9023 112 37 759156 1.0484
8509 112 37 656668 0.933839
1215 112 37 482392 2.86309
2632 112 37 9.52572e+06 0.911209
8440 112 37 894516 0.934194
1188 112 37 5.47698e+08 1.26188
5289 112 37 3.29075e+06 1.26424
626 112 37 284861 1.24944
9276 112 37 2.27431e+06 0.918297
6678 112 37 4.03161e+07 0.962314
1906 112 37 169713 0.994424
753 112 37 251.521 249.724
6207 112 37 501544 0.896819
548 112 37 4.15357e+06 65.3461
7634 112 37 0.978254 274.805
3540 112 37 428.573 249.262
7011 112 37 111499 0.935818
3116 112 37 187925 150.415
6383 112 37 4.04349e+06 0.96382
2609 112 37 908.562 274.845
1797 112 37 15543 218.879
1221 112 37 2.28675e+06 0.904242
8799 112 37 113944 0.923631
5348 112 37 240737 0.946623
4099 112 37 525404 1.31795
6137 112 37 4.29183e+06 0.964405
789 112 37 2.90034e+06 141.302
650 112 37 0.964324 267.428
2655 112 37 114249 0.979866
905 112 37 5.77449e+07 0.941719
8885 112 37 199311 0.921485
666 112 37 234.704 222.289
7491 112 37 2.13978 273.071
5429 112 37 1.53633e+06 1.60912
5304 112 37 1.86341e+06 60.7173
1373 112 37 288006 58.2783
4704 112 37 7.01822e+06 0.914573
6460 112 37 4.15386e+06 140.256
5525 112 37 0.964876 270.042
6466 112 37 618002 0.929996
2304 112 37 769.569 258.798
8671 112 37 0.949049 271.497
4208 112 37 232105 55.5342
4472 112 37 2.89903e+06 4.87358
5335 112 37 9525.82 1.29957
