Seed  np arch1 chi2/dat duration
8344 67 22 1353.85 136.633
7368 67 22 0.99282 143.431
9387 67 22 0.980828 130.566
4455 67 22 1548.75 116.669
6260 67 22 267632 19.0547
723 67 22 45215.7 0.498994
8048 67 22 794401 107.319
797 67 22 0.963026 137.516
3571 67 22 88319.3 0.512738
6378 67 22 0.9609 144.097
2628 67 22 1638.88 145.031
3370 67 22 733056 64.3593
7073 67 22 21532.4 0.534929
4957 67 22 4.98786 121.804
5318 67 22 160698 0.546034
399 67 22 538.967 150.375
1717 67 22 458839 64.0122
394 67 22 1.0614e+06 133.279
6585 67 22 140299 0.520014
4991 67 22 0.990344 135.844
5503 67 22 1.08121 126.157
4859 67 22 0.973883 155.082
2451 67 22 1.09061e+06 0.695071
4509 67 22 542345 136.565
3825 67 22 0.97434 139.544
6772 67 22 1.08528 132.244
1707 67 22 0.964222 145.99
7922 67 22 364.345 155.979
7002 67 22 70659.6 0.486925
1222 67 22 1.0123 125.33
886 67 22 0.972253 152.732
3398 67 22 446391 0.6596
7141 67 22 73728.7 0.502339
889 67 22 197579 0.487072
2735 67 22 274348 0.510654
9159 67 22 494629 0.845674
1323 67 22 1.64607e+07 133.258
1961 67 22 3.71858e+06 0.521894
1957 67 22 38567.1 0.505695
1497 67 22 286325 0.702516
7338 67 22 814679 0.51925
1876 67 22 360.522 121.643
5367 67 22 1.10682e+08 0.512693
8976 67 22 87601.1 0.515893
2253 67 22 0.955327 143.035
86 67 22 64418.5 0.5081
7754 67 22 468368 29.0855
1578 67 22 1.1102 137.513
6682 67 22 15937.4 0.710274
2387 67 22 161560 66.5646
4972 67 22 391803 0.695067
