Seed  np arch1 chi2/dat duration
7934 49 16 417477 0.405291
7649 49 16 397274 0.365979
281 49 16 67697.1 0.402817
8836 49 16 1.38641e+07 0.361422
5053 49 16 170037 0.369031
9233 49 16 0.973882 107.47
303 49 16 0.945688 101.534
128 49 16 685045 67.2064
9688 49 16 166.713 100.991
8411 49 16 2.80283e+06 0.781408
3203 49 16 1.23293 92.6876
4777 49 16 178.757 111.793
1653 49 16 1.32097e+06 1.03608
8640 49 16 1.1295 110.282
503 49 16 79722.1 49.4517
2675 49 16 0.964032 107.686
6307 49 16 6.80994e+06 0.357056
2600 49 16 106.807 111.272
3661 49 16 958215 0.410413
5890 49 16 22.2603 106.002
5022 49 16 0.957204 108.818
1476 49 16 4.85606e+08 0.374685
9034 49 16 218.012 110.889
2905 49 16 400.262 93.3188
1239 49 16 0.969536 110.196
1275 49 16 1.37913e+06 0.367637
591 49 16 0.951703 106.673
8828 49 16 0.977627 104.665
4787 49 16 97658.6 109.025
523 49 16 122883 0.397817
797 49 16 0.978038 114.572
435 49 16 9042.98 30.7876
7070 49 16 10.382 103.45
423 49 16 14.3972 108.626
5039 49 16 0.960967 107.506
7971 49 16 1.04824 108.755
5746 49 16 0.996365 110.958
7411 49 16 86403.5 0.395694
1798 49 16 2.45152e+06 0.367554
8723 49 16 1.13632 106.082
9384 49 16 198057 0.366934
1084 49 16 145.49 112.165
462 49 16 1.04192 113.283
3377 49 16 0.966584 112.336
4906 49 16 962751 0.364926
9096 49 16 43.6573 89.7066
1947 49 16 296566 0.385938
4976 49 16 1418.05 112.528
4320 49 16 3183.66 33.7591
7144 49 16 3.7978e+06 61.5989
1406 49 16 136655 0.533569
