Seed  np arch1 chi2/dat duration
6458 130 43 109688 1.14867
9841 130 43 0.966417 317.78
4426 130 43 2.84253e+06 142.608
9100 130 43 453.432 272.365
6598 130 43 1.1866e+07 1.12173
3624 130 43 951379 2.40171
8285 130 43 277.524 299.847
5421 130 43 30.9448 262.966
1577 130 43 8.86453e+06 1.12832
5666 130 43 7.36775 290.451
9957 130 43 193881 1.16301
8859 130 43 154733 1.15933
3496 130 43 2696.86 135.557
8847 130 43 0.970022 323.484
4032 130 43 8.3565 308.099
8067 130 43 1.34355e+06 1.15439
8595 130 43 157463 1.17371
2557 130 43 63625.7 1.56785
8161 130 43 100739 1.20259
3982 130 43 422839 1.19224
5459 130 43 0.942207 277.015
392 130 43 2.91007e+06 134.563
3002 130 43 148510 1.13163
3394 130 43 882180 1.11422
4879 130 43 132.218 317.411
5502 130 43 17.4788 299.131
2484 130 43 1.41663e+06 1.54767
1102 130 43 1.47059e+06 1.89237
2055 130 43 9165.73 1.16933
6681 130 43 252.548 301.05
6705 130 43 6.85237e+06 141.944
8279 130 43 104687 1.19651
6706 130 43 425845 210.09
3586 130 43 17949 1.19495
7181 130 43 161421 1.55334
6297 130 43 76.2857 312.764
8313 130 43 3.41401e+06 3.77065
3439 130 43 1.01512 310.272
5147 130 43 3.15953e+07 3.52381
2054 130 43 1.74469 280.299
9261 130 43 229121 2.02115
2028 130 43 1.11037e+06 1.16599
1738 130 43 0.973566 287.971
1202 130 43 97808 32.1278
2939 130 43 63676.3 1.11104
9004 130 43 1.26382e+08 1.5031
3784 130 43 241276 200.741
1207 130 43 44095.7 1.13533
8182 130 43 1271.75 303.105
432 130 43 3.52108e+06 1.12059
3782 130 43 37342.8 5.2309
