Seed  np arch1 chi2/dat duration
5494 73 24 232.767 144.488
1885 73 24 1318.86 0.604212
1234 73 24 77.5041 134.662
5570 73 24 0.968848 171.617
8722 73 24 343068 0.556184
8289 73 24 178956 15.8255
4957 73 24 0.958854 169.029
8364 73 24 302301 0.779412
929 73 24 10123 0.590495
4339 73 24 527298 0.768386
8125 73 24 40654.9 0.600174
3442 73 24 4.11613e+06 0.575361
8346 73 24 7.59705e+06 0.779453
1585 73 24 0.969371 143.203
281 73 24 1792.43 0.597476
2054 73 24 1.10997 145.822
3757 73 24 5.02495e+07 3.36689
1613 73 24 0.968624 158.644
4571 73 24 97.0907 151.387
8470 73 24 94501.4 112.253
6372 73 24 96383.9 1.3526
7569 73 24 1.80941e+08 0.581352
3977 73 24 379791 0.546859
8015 73 24 462833 67.5512
5017 73 24 2.3439e+06 0.782502
4058 73 24 60592 0.763232
9319 73 24 4.27491e+06 0.57453
9406 73 24 0.994843 152.123
2325 73 24 8850.18 1.17253
6885 73 24 0.951466 161.323
2939 73 24 82075.1 0.592678
4431 73 24 84014 21.1141
6910 73 24 109556 64.0217
6333 73 24 24189 0.57701
49 73 24 402034 79.5822
3243 73 24 0.990472 167.655
518 73 24 0.969944 168.602
5399 73 24 699370 1.33614
2810 73 24 149526 0.788354
8639 73 24 0.995257 146.937
4484 73 24 676319 0.552966
2601 73 24 63212.4 0.576333
4723 73 24 726027 45.9026
730 73 24 0.958351 165.53
9930 73 24 0.969598 160.313
9698 73 24 0.961399 143.398
3075 73 24 9.36501e+08 0.548679
764 73 24 623893 2.81233
8350 73 24 252622 107.902
1013 73 24 0.972369 165.901
3379 73 24 530884 0.950529
