Seed  np arch1 chi2/dat duration
19 103 34 12.2396 216.55
2559 103 34 86566.9 57.969
329 103 34 2049.04 223.535
40 103 34 121775 0.903395
1924 103 34 2.03569e+06 1.15572
1023 103 34 1.08692e+06 0.913056
2039 103 34 493868 0.880263
5026 103 34 216355 0.85166
1714 103 34 179268 1.68856
9777 103 34 63050.2 0.882553
6817 103 34 0.966365 226.063
8566 103 34 7375.25 160.989
9454 103 34 194668 133.386
8911 103 34 888489 1.10614
9683 103 34 1289.78 208.445
9682 103 34 7.43749e+06 0.877379
6145 103 34 327066 156.074
4749 103 34 12.7356 203.12
653 103 34 0.949623 236.398
340 103 34 0.946423 238.59
626 103 34 274210 63.8718
41 103 34 0.975202 240.35
2222 103 34 0.955 248.288
6474 103 34 14.7789 247.919
9441 103 34 13.222 218.177
4401 103 34 1.79897e+06 0.831237
3495 103 34 181290 1.15151
9084 103 34 4.42576e+06 0.854826
8074 103 34 2.60767 242.892
1754 103 34 0.978523 233.283
9784 103 34 11955.7 1.18271
7355 103 34 744646 0.846939
2775 103 34 5.94112 229.689
6589 103 34 7644.71 121.096
1979 103 34 115991 0.874181
1264 103 34 0.939407 243.297
7768 103 34 2.71004e+07 0.869629
6535 103 34 0.948826 217.159
8037 103 34 0.953346 245.759
3586 103 34 109829 0.890631
2731 103 34 134946 1.12703
572 103 34 115788 74.7127
2100 103 34 0.972029 284.056
6917 103 34 1.04732 266.278
15 103 34 0.962762 232.693
2705 103 34 109518 1.47518
3835 103 34 2.00948e+06 112.245
1707 103 34 0.964778 245.753
2643 103 34 3.44317e+06 2.02905
1638 103 34 0.95772 250.424
4811 103 34 1.82044e+07 181.348
