Seed  np arch1 chi2/dat duration
327 16 5 132.371 29.1437
4046 16 5 69.7146 33.7734
1754 16 5 1.79908e+06 0.142669
6286 16 5 767835 0.322936
5221 16 5 429.106 33.5234
1247 16 5 648.46 33.6236
8293 16 5 330634 0.11386
420 16 5 434.875 31.6714
9409 16 5 43.8198 34.0021
2930 16 5 290.52 31.4828
9598 16 5 397.692 34.6996
8134 16 5 242.564 33.691
5271 16 5 151.096 35.6818
3729 16 5 217.024 32.0885
7892 16 5 1807.68 28.7549
5643 16 5 50.437 36.7541
5053 16 5 301.408 32.3453
2846 16 5 377.554 30.4285
4353 16 5 4079.13 30.8173
9659 16 5 230.742 29.849
1603 16 5 425.541 31.0283
1242 16 5 287.349 36.8204
4972 16 5 68.0132 30.8868
6135 16 5 48.5257 36.6926
7356 16 5 107.061 30.4498
70 16 5 42.0582 34.9275
4313 16 5 73.787 34.6816
211 16 5 223.298 27.7212
3298 16 5 5.69346e+07 0.111782
7909 16 5 318481 0.112828
7841 16 5 357073 0.111276
1414 16 5 321.125 33.9256
962 16 5 4.27191e+06 0.0754345
7852 16 5 455.098 35.2019
8825 16 5 824.57 28.9784
7157 16 5 307.116 34.1262
8270 16 5 154.082 35.0908
892 16 5 1449.75 36.19
7107 16 5 273.753 31.1261
1449 16 5 912.2 64.46
5570 16 5 189.492 32.4081
6572 16 5 360.945 32.1882
4954 16 5 199334 0.125925
6930 16 5 1.00078e+06 0.156087
8158 16 5 203.011 33.4935
4414 16 5 86.3006 35.6241
5058 16 5 809639 0.134873
5948 16 5 22.39 35.5196
3407 16 5 126.685 36.5867
317 16 5 98.1142 33.305
9684 16 5 1538.66 36.5717
