Seed  np arch1 chi2/dat duration
6564 145 48 61636.5 98.6579
540 145 48 686513 1.3187
3653 145 48 8102.37 189.32
6429 145 48 654.765 381.789
4329 145 48 2.71258e+06 1.78378
878 145 48 1.23361e+06 1.37238
6892 145 48 1.89226e+07 1.29926
4111 145 48 5738.52 2.65619
7854 145 48 0.973002 372.672
5480 145 48 13.6062 381.362
1309 145 48 254.115 315.435
2108 145 48 10.6431 354.225
2078 145 48 6.42735e+06 1.27642
825 145 48 8772.3 1.36289
2797 145 48 8.69879e+06 1.35402
5549 145 48 0.944898 362.918
2151 145 48 6.32999e+08 1.78861
7469 145 48 31421 1.32771
8358 145 48 0.947451 351.767
484 145 48 283029 1.33561
9265 145 48 63555.3 1.30321
434 145 48 55558.7 1.8238
2279 145 48 397697 1.3214
2402 145 48 0.947651 377.485
269 145 48 30.7395 356.731
1100 145 48 1.10962e+06 2.68255
5619 145 48 58.6328 392.555
6611 145 48 0.962089 387.834
7749 145 48 4.92425e+06 1.79049
784 145 48 4.03266e+06 1.30267
6698 145 48 32.2421 357.67
8397 145 48 36595.1 100.664
7043 145 48 23069.4 1.80277
4808 145 48 214741 5.25474
1571 145 48 247239 1.30672
6968 145 48 6.42502e+06 1.30775
616 145 48 1.34453e+06 30.2363
1835 145 48 285.205 322.986
2790 145 48 11928.4 1.34603
803 145 48 1.9354e+06 186.673
6576 145 48 0.961529 345.721
105 145 48 280254 6.09982
8814 145 48 64.2521 371.351
88 145 48 206278 1.33914
4083 145 48 1.00594 374.438
3593 145 48 845068 1.28606
1941 145 48 989758 1.33457
769 145 48 85671.5 71.3523
1452 145 48 220369 1.30268
1638 145 48 3982.63 1.80335
7815 145 48 236299 1.29443
