Seed  np arch1 chi2/dat duration
1604 70 23 2.05079e+07 0.527808
4703 70 23 2.25881e+07 0.558782
9697 70 23 3.15951e+06 0.539691
20 70 23 535591 121.571
7122 70 23 2.69797e+06 0.542243
8869 70 23 5.32152e+06 0.554663
1563 70 23 125147 0.547802
2286 70 23 0.944694 153.862
5814 70 23 0.97308 147.249
6978 70 23 10.2997 128.505
3344 70 23 338056 145.576
3440 70 23 817635 9.65068
6429 70 23 6.94449e+09 0.538829
777 70 23 23909.3 0.919443
4369 70 23 63681 2.62588
8830 70 23 88.359 129.813
6691 70 23 704366 0.523225
9375 70 23 300759 0.509585
4748 70 23 0.957093 159.562
5092 70 23 4.66088e+07 0.551716
5696 70 23 2.89954 131.201
1863 70 23 0.9518 154.351
76 70 23 236361 52.7815
4814 70 23 0.954156 150.368
2571 70 23 19625.7 117.143
845 70 23 28582.2 0.545854
3207 70 23 0.979898 154.998
9463 70 23 1.54622 163.305
1389 70 23 103024 34.3399
2560 70 23 5.67152e+06 0.720849
4880 70 23 0.980206 155.246
103 70 23 3.47061e+06 0.544855
2053 70 23 256756 0.541069
704 70 23 1.22506e+06 0.550908
9066 70 23 281416 0.735937
1857 70 23 253709 0.569613
228 70 23 0.949667 151.128
534 70 23 0.969253 138.548
6251 70 23 1.10165 155.88
2532 70 23 206766 121.833
7182 70 23 6.95665e+06 0.544859
108 70 23 1.10421e+06 0.520504
4747 70 23 370.874 140.904
2953 70 23 89262.1 67.3613
9689 70 23 0.964981 159.77
1486 70 23 29.3994 138.326
9463 70 23 1.54622 157.296
5634 70 23 194727 3.32099
3439 70 23 0.966988 142.872
1002 70 23 2044.65 1.0896
4164 70 23 4.29171e+06 144.541
