Seed  np arch1 chi2/dat duration
3442 136 45 0.969692 352.026
4549 136 45 14.548 312.335
3035 136 45 10.4657 333.75
537 136 45 0.969615 347.914
2603 136 45 639769 271.672
1603 136 45 334114 1.24443
4275 136 45 421700 1.65409
4211 136 45 0.95763 329.112
531 136 45 1.23371e+07 1.21941
964 136 45 2.92281e+06 1.1747
4677 136 45 74700.1 1.18725
7053 136 45 0.978075 342.502
8252 136 45 9129.99 289.854
156 136 45 18298.1 214.579
2085 136 45 47257.7 1.24252
9322 136 45 911538 1.62879
937 136 45 86323.3 108.597
642 136 45 7.17683e+08 1.58031
9377 136 45 346.597 279.999
1200 136 45 657408 234.131
6753 136 45 6.17981e+07 1.18288
5270 136 45 611411 1.17261
9055 136 45 1.1916e+06 1.18014
8626 136 45 66406.3 1.58369
5738 136 45 62371.2 94.9027
6174 136 45 330243 1.21337
8457 136 45 0.992523 348.074
9557 136 45 57095.9 12.7513
8592 136 45 1.7254e+07 1.19407
8576 136 45 326482 243.092
9636 136 45 48.2769 315.542
4160 136 45 379655 5.12193
1082 136 45 742349 178.266
1863 136 45 0.959226 299.027
7008 136 45 353963 1.17409
2000 136 45 1.22013e+07 3.94865
1249 136 45 1.10253e+08 1.60912
8430 136 45 8916.13 189.387
6447 136 45 12.5451 322.716
479 136 45 1.06982 320.561
2578 136 45 1.27024e+07 1.18302
1499 136 45 19537.5 115.347
56 136 45 0.965511 325.509
64 136 45 193790 1.23407
6872 136 45 0.975293 343.433
3360 136 45 5.25773e+06 1.22051
3527 136 45 0.972608 310.19
3579 136 45 930.883 345.438
8955 136 45 2.78953e+07 1.1882
9658 136 45 6.52869e+06 1.20529
4092 136 45 1.90723e+06 2.39749
