Seed  np arch1 chi2/dat duration
7458 133 44 771.364 306.26
5997 133 44 35.3883 271.406
2099 133 44 2.92653e+06 1.22934
2619 133 44 42019.4 294.279
5165 133 44 722651 61.1037
6424 133 44 14448.9 1.22306
2013 133 44 952819 10.0974
2062 133 44 1.14003e+06 1.13887
5087 133 44 124.73 337.747
7375 133 44 129912 1.19699
9106 133 44 2.79306e+06 2.4111
5515 133 44 29.0719 316.349
9822 133 44 129693 100.518
9728 133 44 6117.75 1.76803
5570 133 44 30482.1 1.199
7925 133 44 0.96155 295.09
4632 133 44 2.15931e+06 1.22419
2557 133 44 130960 193.235
9592 133 44 85931.8 1.16736
9307 133 44 1.53411e+08 65.4099
7319 133 44 80625 1.60902
60 133 44 117.707 310.212
743 133 44 2.01313 288.908
4446 133 44 188327 1.18594
9291 133 44 1.66406e+06 1.16427
418 133 44 453106 216.677
4346 133 44 4107.04 340.254
8025 133 44 48686.2 1.2067
1549 133 44 155634 1.20292
7135 133 44 155960 2.77562
2054 133 44 7.36205e+06 2.36751
4721 133 44 1.15286e+06 1.24036
3923 133 44 0.945063 319.215
3927 133 44 4.21348e+06 3.17781
8796 133 44 103039 1.18448
7941 133 44 191684 1.64454
2277 133 44 183259 1.2369
2062 133 44 1.14003e+06 1.14243
7212 133 44 0.94425 330.704
1229 133 44 152474 1.21624
6047 133 44 484566 1.57394
9866 133 44 586027 156.457
3186 133 44 1.96988e+06 1.23234
1063 133 44 20.7715 309.981
1095 133 44 578566 1.18623
7731 133 44 108181 1.21267
9430 133 44 5248.09 1.21647
2062 133 44 1.14003e+06 1.14009
1895 133 44 6.42645 286.814
891 133 44 1.65182e+06 1.64232
8900 133 44 156981 1.61188
