Seed  np arch1 chi2/dat duration
4125 94 31 0.961218 216.234
1189 94 31 571739 88.7181
7343 94 31 156085 0.779203
1083 94 31 63326.1 171.01
2418 94 31 0.977378 220.69
1513 94 31 13270.3 1.31956
8680 94 31 0.978034 227.261
2483 94 31 52175.2 105.947
6435 94 31 0.960172 221.091
3897 94 31 0.941909 224.366
9074 94 31 1.126e+07 4.99997
3207 94 31 50.1747 200.663
4508 94 31 2.96597e+06 1.29031
244 94 31 6.51858 202.264
5913 94 31 0.987441 206.442
1428 94 31 51.8623 189.747
9156 94 31 0.970086 224.837
870 94 31 215.282 224.772
5834 94 31 143455 0.828508
9313 94 31 6.18589e+06 0.743508
5109 94 31 485178 2.55521
8913 94 31 6.60981e+07 1.29911
6223 94 31 0.980452 224.009
4575 94 31 3.80109e+06 0.733412
9441 94 31 3531.39 153.026
1608 94 31 815659 186.351
7321 94 31 1.20547e+06 0.778712
9333 94 31 0.978855 253.759
2878 94 31 740.747 195.12
2464 94 31 1.18668e+07 0.78776
7354 94 31 5.33418e+06 100.371
8231 94 31 0.958848 205.923
8646 94 31 0.986549 211.993
2241 94 31 76860 1.29946
488 94 31 7691.67 1.06174
402 94 31 2404.95 193.258
8957 94 31 6.25719e+06 0.764237
5107 94 31 580771 0.755843
839 94 31 1.86633 213.212
5372 94 31 59341.6 2.05527
3884 94 31 1.23667e+06 32.2251
4583 94 31 3.38152e+06 0.775858
7312 94 31 8.1441e+06 51.5565
4131 94 31 2841.55 1.07233
709 94 31 452750 1.31185
7956 94 31 0.964368 199.289
2810 94 31 0.93833 223.282
3861 94 31 74273.5 0.773607
65 94 31 3.37052 221.478
1859 94 31 1.14792 219.656
1977 94 31 196798 64.4232
