Seed  np arch1 chi2/dat duration
6347 28 9 548.124 50.3717
3353 28 9 0.972454 58.2104
7856 28 9 42.2743 51.2372
6259 28 9 0.972444 58.7217
9434 28 9 17.1048 52.3957
9780 28 9 0.989829 59.0584
305 28 9 1.04503 58.8993
4249 28 9 0.985132 62.201
8814 28 9 94613.3 0.373383
2852 28 9 1.23735 58.0111
9129 28 9 0.997155 63.2454
4318 28 9 45.0309 51.2747
1425 28 9 56.7952 54.3131
1672 28 9 1.35885 53.3917
239 28 9 14.1047 57.5114
2135 28 9 0.960414 63.5072
4696 28 9 0.981896 62.5082
7130 28 9 27.1488 57.6034
668 28 9 0.990478 67.6552
8513 28 9 0.989315 67.2454
852 28 9 8.85192 64.9765
5670 28 9 1.37789 61.2535
3777 28 9 95.3966 58.9016
5578 28 9 1.22256e+07 6.11638
6649 28 9 2.14732e+08 0.19988
2595 28 9 321.205 64.8934
8591 28 9 0.970452 65.1664
4289 28 9 0.987505 64.6324
2665 28 9 1.00893 62.4086
902 28 9 114.2 53.7897
919 28 9 218496 1.51358
5334 28 9 12.6633 51.8781
1106 28 9 581593 0.283015
727 28 9 1.28523 59.891
6226 28 9 5.96552 58.7249
2921 28 9 1.02534 45.7578
3147 28 9 0.987982 59.4309
1741 28 9 0.993601 59.0684
461 28 9 9.96673 59.3527
5268 28 9 1.44109 57.6921
7592 28 9 7.34425 56.2992
5327 28 9 3.69414e+07 0.209058
7245 28 9 8.0613 61.2237
3610 28 9 2.26061 59.5676
8508 28 9 1.07973e+06 0.291025
356 28 9 16.8355 60.3085
2931 28 9 74881.5 0.208542
840 28 9 12.3928 58.8765
4277 28 9 1.68204e+07 8.57744
2599 28 9 0.979437 59.2876
3191 28 9 0.985239 60.8849
