Seed  np arch1 chi2/dat duration
5857 106 35 699222 1.17176
5658 106 35 526703 23.4856
8075 106 35 3.82039e+06 226.364
8729 106 35 1.14834e+07 0.898279
2947 106 35 263089 0.874723
4272 106 35 36482.7 23.7341
4486 106 35 3.89356 212.396
2114 106 35 32468.4 90.7484
8983 106 35 1.35863e+06 1.18834
7435 106 35 0.947657 258.826
9590 106 35 1.5541e+07 12.7792
7149 106 35 1.32791e+08 97.2378
5846 106 35 390067 0.869146
3668 106 35 147489 0.872262
8291 106 35 0.965869 228.114
7342 106 35 996264 0.903392
2848 106 35 0.947478 261.026
7418 106 35 601525 0.882589
5289 106 35 0.97339 259.731
2315 106 35 257175 0.871845
8858 106 35 0.97644 241.512
8177 106 35 55498.9 1.51737
2071 106 35 1169.04 201.625
1868 106 35 1320.71 255.02
731 106 35 41285.1 209.934
5016 106 35 100044 1.1591
5044 106 35 0.951462 263.908
1079 106 35 9925.39 2.08429
9586 106 35 1.96489 255.213
8063 106 35 530271 5.79421
868 106 35 1.65712 240.029
4402 106 35 148.615 213.051
8507 106 35 10.1239 244.193
3432 106 35 4.20364e+08 0.866782
3773 106 35 11204 0.883214
1845 106 35 1.73341e+08 0.904001
6538 106 35 34066.7 196.112
4364 106 35 175160 0.894995
7882 106 35 3.41199e+08 1.19061
9655 106 35 11.2553 273.261
1118 106 35 707012 1.26861
5133 106 35 45505.2 0.922275
9770 106 35 1.05652 261.245
9031 106 35 2.57075e+06 1.21663
2428 106 35 54713.7 1.23559
5317 106 35 99602.7 0.879939
8582 106 35 1.67259e+08 0.928666
2545 106 35 253364 43.4007
4443 106 35 298537 0.912605
7519 106 35 179979 0.876759
78 106 35 1.36541e+07 1.14712
