Seed  np arch1 chi2/dat duration
1685 46 15 0.959677 96.5613
2286 46 15 0.961145 99.6006
1867 46 15 105671 0.343705
7473 46 15 1.45034e+07 0.908513
3494 46 15 0.963417 93.3779
7019 46 15 3.61374 91.3066
2132 46 15 143016 71.8138
2890 46 15 2.46515e+08 0.356701
1780 46 15 18.1666 93.7132
2716 46 15 213957 1.67318
1457 46 15 4.32753e+06 60.5953
3538 46 15 91302 28.7282
364 46 15 1.09643 92.5026
7601 46 15 1.42542 92.4371
654 46 15 0.970228 101.234
9295 46 15 0.971572 102.048
6078 46 15 3830.72 0.600861
8123 46 15 0.95769 88.4291
9768 46 15 0.972284 94.0264
1935 46 15 0.976278 102.174
6602 46 15 399749 49.8388
4980 46 15 2.83229 101.751
802 46 15 0.997315 96.5789
5774 46 15 9812.78 87.4817
6121 46 15 44679.6 0.363975
8240 46 15 1.00824 92.3262
9014 46 15 402723 12.3
7964 46 15 0.980569 96.6373
2143 46 15 40.6648 93.413
6272 46 15 1.59566e+08 1.79835
2468 46 15 140492 0.359093
9964 46 15 44.3891 94.241
139 46 15 0.971596 96.0301
1764 46 15 0.971683 106.018
4478 46 15 6117.84 80.0615
2026 46 15 59.8093 95.3085
6045 46 15 0.961897 184.076
1991 46 15 0.963791 97.9403
5000 46 15 0.965346 99.9698
9353 46 15 0.967544 102.334
2062 46 15 0.95715 100.183
2306 46 15 295976 28.0788
1169 46 15 0.995355 96.7745
9315 46 15 0.967211 100.181
2647 46 15 453395 0.352503
4219 46 15 0.965365 97.3548
1517 46 15 0.977596 102.33
8833 46 15 5.42915e+06 0.470164
6184 46 15 34950.6 0.480659
6740 46 15 0.966093 102.17
1392 46 15 0.971075 94.263
