Seed  np arch1 chi2/dat duration
5456 82 27 1.42521e+07 120.03
3787 82 27 33017.4 0.67225
9998 82 27 190454 0.645929
6925 82 27 1.25739e+06 0.640372
2021 82 27 465.182 152.615
9391 82 27 8.3484e+06 101.753
7338 82 27 34475.3 3.45312
1361 82 27 3.97337e+06 0.639289
1422 82 27 191388 64.9244
2470 82 27 0.952129 168.489
6344 82 27 33672.6 0.89756
1612 82 27 563314 0.638088
1144 82 27 0.970601 187.554
4430 82 27 224636 0.872051
1857 82 27 274182 0.67454
3092 82 27 2.20152e+06 0.64936
4848 82 27 743528 0.917526
4719 82 27 1.11969e+07 0.640033
3099 82 27 444586 84.7353
3556 82 27 0.962436 171.9
1749 82 27 1.01543 175.398
5247 82 27 1.11443 182.473
6188 82 27 88462.2 0.676692
1772 82 27 41616.9 41.3566
4445 82 27 3808.52 182.679
2414 82 27 1453.93 188.533
8529 82 27 2.10612e+06 172.022
8315 82 27 20979.7 0.686855
3839 82 27 0.963698 188.297
372 82 27 1.86086e+06 0.65701
6586 82 27 80431.1 0.876123
1501 82 27 1.00256 190.512
1776 82 27 1.13946e+07 1.09556
1511 82 27 2.72361 183.705
2615 82 27 0.985412 167.298
7940 82 27 1.16412e+06 0.656743
7031 82 27 7510.91 106.652
5141 82 27 252817 0.641505
5235 82 27 18434.4 127.949
8424 82 27 2.97025e+06 0.64125
8142 82 27 23915.9 0.670863
3428 82 27 0.979928 174.927
7045 82 27 1.05223 177.801
9893 82 27 0.972358 176.519
2901 82 27 0.959789 164.27
5324 82 27 3359.49 140.306
2380 82 27 1.93302e+07 0.875215
6350 82 27 17.9815 154.731
2351 82 27 6.03786 160.66
9399 82 27 251734 51.507
7503 82 27 1.05062e+06 0.901977
