Seed  np arch1 chi2/dat duration
9338 61 20 1.17663e+06 0.464146
7950 61 20 484435 0.798064
8815 61 20 8.25027e+06 0.483301
222 61 20 1.16369e+06 137.919
3142 61 20 235.76 117.674
100 61 20 67350.7 0.472345
1722 61 20 0.972177 129.25
5031 61 20 0.968947 136.768
6099 61 20 1.45829e+06 57.8036
5565 61 20 0.962117 133.591
7457 61 20 2.15924e+06 38.5185
1272 61 20 71479.8 0.483531
7211 61 20 1.30342e+06 0.456858
6700 61 20 295705 0.493661
4515 61 20 7422.49 0.948913
1451 61 20 1.4503e+06 9.68244
8688 61 20 644.473 145.211
2290 61 20 2.95159e+07 0.61843
8262 61 20 491870 0.500092
9401 61 20 3.13745e+06 0.485068
6393 61 20 67180.2 0.463034
8548 61 20 625695 0.456552
6146 61 20 1.02622 124.583
7536 61 20 366774 0.677737
4109 61 20 442695 0.495632
5039 61 20 0.944535 138.026
6110 61 20 3.53562e+06 0.487877
3438 61 20 0.967503 136.515
7440 61 20 5220.14 3.14706
8608 61 20 457667 0.479787
2486 61 20 2.47066e+06 0.462744
5407 61 20 2.04506e+06 78.8641
3422 61 20 0.95483 133.516
1504 61 20 0.959448 129.484
8449 61 20 21.7636 129.813
1582 61 20 7.67779e+06 0.462546
7229 61 20 188887 45.4545
3305 61 20 6.73957e+06 0.618719
5470 61 20 1.50796e+07 0.475732
9769 61 20 2.05649e+06 0.477093
3731 61 20 1.94192 140.65
7600 61 20 203184 59.5483
6400 61 20 1.27099e+06 0.631912
9481 61 20 1.7668e+06 0.475036
900 61 20 0.964889 120.197
3578 61 20 1.01301 139.36
3287 61 20 154.768 141.518
8247 61 20 326689 55.3789
1696 61 20 0.962773 136.327
6071 61 20 19.5524 114.13
3266 61 20 1.60824e+07 4.38387
