1e-08 1.4852827 0.88156885 -3.183007 14.358243 1.5020375 1.6864476
1.1748975549395302e-08 1.4825547 0.8773244 -3.164434 14.22144 1.498367 1.6788408
1.3803842646028838e-08 1.4797738 0.87301135 -3.1451042 14.083647 1.4946245 1.6711078
1.6218100973589297e-08 1.4769394 0.86862797 -3.1249964 13.944844 1.490807 1.6632471
1.9054607179632482e-08 1.4740505 0.8641734 -3.1040862 13.805021 1.4869143 1.6552564
2.2387211385683378e-08 1.4711043 0.85964656 -3.082348 13.664132 1.4829439 1.6471342
2.6302679918953814e-08 1.4681 0.8550453 -3.059767 13.522174 1.4788961 1.6388774
3.090295432513592e-08 1.4650362 0.8503691 -3.036315 13.379091 1.4747669 1.6304867
3.6307805477010175e-08 1.4619104 0.8456163 -3.0119798 13.234884 1.470556 1.6219587
4.265795188015925e-08 1.4587221 0.84078485 -2.986733 13.089497 1.4662603 1.6132925
5.011872336272725e-08 1.4554683 0.8358738 -2.9605637 12.942895 1.4618787 1.6044858
5.8884365535558836e-08 1.4521475 0.8308818 -2.9334521 12.795054 1.4574094 1.5955383
6.918309709189362e-08 1.4487581 0.825807 -2.9053786 12.645932 1.4528513 1.5864481
8.128305161640995e-08 1.4452966 0.82064795 -2.8763342 12.4955015 1.4481989 1.5772135
9.549925860214369e-08 1.4417632 0.8154031 -2.8462927 12.343711 1.443454 1.5678334
1.122018454301963e-07 1.4381534 0.81007063 -2.8152487 12.190552 1.4386127 1.5583069
1.3182567385564074e-07 1.4344662 0.80464935 -2.783183 12.035978 1.433673 1.5486331
1.5488166189124826e-07 1.430699 0.7991376 -2.7500834 11.879955 1.4286313 1.5388107
1.8197008586099824e-07 1.4268489 0.7935336 -2.7159326 11.722469 1.4234867 1.5288386
2.1379620895022324e-07 1.4229138 0.787836 -2.6807222 11.563489 1.4182369 1.518717
2.5118864315095823e-07 1.4188917 0.7820432 -2.6444383 11.402984 1.4128771 1.5084444
2.95120922666639e-07 1.4147795 0.77615356 -2.6070666 11.240937 1.4074066 1.4980211
3.4673685045253164e-07 1.4105738 0.7701657 -2.5685966 11.077336 1.4018232 1.4874468
4.0738027780411303e-07 1.406272 0.76407826 -2.5290189 10.912167 1.396122 1.4767212
4.78630092322638e-07 1.4018719 0.7578895 -2.48832 10.745419 1.3903018 1.4658442
5.62341325190349e-07 1.3973706 0.7515982 -2.4464872 10.577078 1.3843597 1.4548162
6.606934480075964e-07 1.3927637 0.74520284 -2.4035149 10.407151 1.3782926 1.443638
7.762471166286927e-07 1.3880492 0.73870206 -2.359387 10.235631 1.3720973 1.4323095
9.120108393559096e-07 1.3832227 0.73209435 -2.314098 10.062525 1.3657694 1.4208324
1.071519305237607e-06 1.3782814 0.7253778 -2.2676406 9.887844 1.3593074 1.4092069
1.2589254117941661e-06 1.3732215 0.7185514 -2.2200038 9.711611 1.3527079 1.3974341
1.479108388168207e-06 1.368038 0.7116128 -2.1711793 9.5338335 1.3459667 1.3855156
1.7378008287493763e-06 1.3627293 0.70456 -2.1211612 9.354548 1.3390808 1.3734525
2.0417379446695316e-06 1.3572881 0.6973904 -2.0699453 9.173767 1.3320472 1.3612461
2.3988329190194948e-06 1.3517118 0.6901014 -2.0175226 8.991541 1.3248608 1.3488983
2.818382931264455e-06 1.3459942 0.6826891 -1.9638928 8.8079 1.3175184 1.3364091
