428523566 0.0101849 results/14.5.2019-14.12.50
428876513 0.00512176 results/14.5.2019-14.13.11
429229460 0.0085438 results/14.5.2019-14.13.32
429599214 0.00802653 results/14.5.2019-14.13.54
429952161 0.00480118 results/14.5.2019-14.14.15
430305108 0.0190244 results/14.5.2019-14.14.36
430641248 0.00919928 results/14.5.2019-14.14.56
430994195 0.00505967 results/14.5.2019-14.15.17
431363949 0.0073862 results/14.5.2019-14.15.39
431750510 0.00438431 results/14.5.2019-14.16.2
432103457 21.1645 results/14.5.2019-14.16.23
432187492 0.00571929 results/14.5.2019-14.16.28
432557246 0.00806309 results/14.5.2019-14.16.50
432876579 0.00301255 results/14.5.2019-14.17.9
433229526 0.00551579 results/14.5.2019-14.17.30
433582473 0.0049253 results/14.5.2019-14.17.51
433952227 0.00618262 results/14.5.2019-14.18.13
434321981 0.964926 results/14.5.2019-14.18.35
434590893 0.00605773 results/14.5.2019-14.18.51
434876612 0.00448235 results/14.5.2019-14.19.8
435246366 0.0214789 results/14.5.2019-14.19.30
435532085 0.00447079 results/14.5.2019-14.19.47
435885032 0.00516507 results/14.5.2019-14.20.8
436254786 0.0107172 results/14.5.2019-14.20.30
436607733 1.30306 results/14.5.2019-14.20.51
436943873 0.00500656 results/14.5.2019-14.21.11
437313627 0.0070514 results/14.5.2019-14.21.33
437666574 0.0119465 results/14.5.2019-14.21.54
438019521 0.00783038 results/14.5.2019-14.22.15
438372468 0.00392997 results/14.5.2019-14.22.36
438725415 0.00689233 results/14.5.2019-14.22.57
439095169 0.00446649 results/14.5.2019-14.23.19
439448116 0.260794 results/14.5.2019-14.23.40
439733835 0.00662101 results/14.5.2019-14.23.57
440086782 0.0106895 results/14.5.2019-14.24.18
440456536 0.169254 results/14.5.2019-14.24.40
440809483 0.00418082 results/14.5.2019-14.25.1
441145623 0.00731032 results/14.5.2019-14.25.21
441515377 0.00490054 results/14.5.2019-14.25.43
441885131 0.00615197 results/14.5.2019-14.26.5
442254885 0.0048344 results/14.5.2019-14.26.27
442607832 0.00836446 results/14.5.2019-14.26.48
442977586 0.00387072 results/14.5.2019-14.27.10
443313726 0.00608656 results/14.5.2019-14.27.30
443666673 0.0563928 results/14.5.2019-14.27.51
443969199 0.00459008 results/14.5.2019-14.28.9
444305339 0.00452932 results/14.5.2019-14.28.29
444624672 0.00440037 results/14.5.2019-14.28.48
444994426 0.00789977 results/14.5.2019-14.29.10
445380987 0.00467403 results/14.5.2019-14.29.33
