449044913 0.00018631 results/14.5.2019-14.33.11
449397860 0.000237543 results/14.5.2019-14.33.32
449717193 0.000297758 results/14.5.2019-14.33.51
450070140 0.000198977 results/14.5.2019-14.34.12
450423087 0.00128583 results/14.5.2019-14.34.33
450776034 0.000476605 results/14.5.2019-14.34.54
451128981 0.000260533 results/14.5.2019-14.35.15
451481928 0.000146241 results/14.5.2019-14.35.36
451834875 0.000313972 results/14.5.2019-14.35.57
452187822 0.000863248 results/14.5.2019-14.36.18
452507155 0.000176944 results/14.5.2019-14.36.37
452876909 0.000189628 results/14.5.2019-14.36.59
453229856 0.000817598 results/14.5.2019-14.37.20
453582803 0.000249725 results/14.5.2019-14.37.41
453902136 0.0002621 results/14.5.2019-14.38.0
454255083 0.000418088 results/14.5.2019-14.38.21
454624837 0.000752269 results/14.5.2019-14.38.43
454977784 0.000225958 results/14.5.2019-14.39.4
455263503 0.000401752 results/14.5.2019-14.39.21
455616450 0.000211323 results/14.5.2019-14.39.42
455986204 0.00117443 results/14.5.2019-14.40.4
456322344 0.000208535 results/14.5.2019-14.40.24
456692098 0.00101753 results/14.5.2019-14.40.46
457061852 0.000407342 results/14.5.2019-14.41.8
713133304 0.000140468 results/14.5.2019-18.55.4
713519865 0.000233376 results/14.5.2019-18.55.27
713923233 0.000178982 results/14.5.2019-18.55.51
714259373 0.000406743 results/14.5.2019-18.56.11
714612320 0.000193727 results/14.5.2019-18.56.32
714982074 0.000374291 results/14.5.2019-18.56.54
715318214 0.000230833 results/14.5.2019-18.57.14
715671161 0.00031564 results/14.5.2019-18.57.35
716024108 0.000454463 results/14.5.2019-18.57.56
716393862 0.000844393 results/14.5.2019-18.58.18
716763616 0.118425 results/14.5.2019-18.58.40
717116563 0.000227852 results/14.5.2019-18.59.1
717503124 0.000294655 results/14.5.2019-18.59.24
717872878 0.000216737 results/14.5.2019-18.59.46
718242632 0.000165229 results/14.5.2019-19.0.8
718629193 0.000179734 results/14.5.2019-19.0.31
718998947 0.000359926 results/14.5.2019-19.0.53
719351894 0.000242567 results/14.5.2019-19.1.14
719704841 0.000189727 results/14.5.2019-19.1.35
720074595 0.004139 results/14.5.2019-19.1.57
720461156 0.273968 results/14.5.2019-19.2.20
720797296 0.000187213 results/14.5.2019-19.2.40
721167050 0.000249552 results/14.5.2019-19.3.2
721519997 0.000462353 results/14.5.2019-19.3.23
721839330 0.000163466 results/14.5.2019-19.3.42
722209084 0.000301915 results/14.5.2019-19.4.4
