Seed  np arch1 chi2/dat duration
2898 124 41 0.955799 30.2449
957 124 41 0.959397 31.2983
4679 124 41 1.36756 29.6453
9790 124 41 1.41851 31.0802
9715 124 41 1.04496 29.4893
4051 124 41 12.629 28.9061
5169 124 41 114.922 31.9033
5702 124 41 0.947801 30.0729
2038 124 41 0.932752 31.5431
349 124 41 1.20332 31.1657
6529 124 41 1.62484 30.5719
6815 124 41 5.90107 31.1654
7011 124 41 98.5417 30.0344
2071 124 41 3.33231 30.8304
8086 124 41 1.02466 30.8908
6653 124 41 0.954261 30.7581
8341 124 41 0.961096 33.1576
6402 124 41 2031.07 29.6983
6625 124 41 0.953115 31.1968
5799 124 41 4.74134 32.7024
6390 124 41 2.70889 30.5387
2805 124 41 33.888 31.5437
1632 124 41 1.03939 30.8652
4219 124 41 0.945758 31.7104
6256 124 41 1.15159 29.2139
8984 124 41 122.335 29.4191
1040 124 41 0.985498 29.862
4251 124 41 0.946024 32.7465
1927 124 41 22.3196 32.2875
1516 124 41 1.59695 28.0602
9430 124 41 0.938982 32.2384
2424 124 41 242.324 33.6307
4828 124 41 1.56688 31.7263
8527 124 41 2.88096 28.5654
989 124 41 2.01823 29.7619
8523 124 41 0.974339 29.8646
6054 124 41 13.8957 33.922
7717 124 41 0.940277 33.3525
5099 124 41 0.954333 33.1108
1662 124 41 0.980393 30.2
335 124 41 0.950041 30.7867
7429 124 41 1.00222 30.4781
4818 124 41 0.953291 32.6402
5604 124 41 2.38363 33.0785
7233 124 41 6.68692 33.1048
8522 124 41 38.1945 30.1484
1859 124 41 1884.63 33.8592
1399 124 41 1.21216 30.2837
1637 124 41 0.998748 29.6217
9116 124 41 0.968018 33.0444
1478 124 41 725.717 30.6269
