Seed  np arch1 chi2/dat duration
4092 100 33 0.980348 28.1706
823 100 33 0.954569 26.6471
8378 100 33 5512.11 30.7365
9180 100 33 76.3684 26.1523
4568 100 33 0.962058 27.9952
3779 100 33 1.0298 27.7897
4753 100 33 20.3014 28.8503
612 100 33 11.0733 28.9596
9636 100 33 0.969706 30.378
4011 100 33 0.961189 29.5868
6350 100 33 2.64096 27.6486
668 100 33 0.970906 29.8411
6094 100 33 0.963437 29.216
1795 100 33 1.0212 28.2491
8613 100 33 181.181 28.7994
4692 100 33 30.2922 29.9177
1680 100 33 0.966367 27.8482
1881 100 33 17.7568 29.3952
352 100 33 0.940287 26.5148
5116 100 33 0.93381 27.9679
5418 100 33 1.01494 26.6683
2210 100 33 2.51618 29.587
4430 100 33 0.968667 30.3768
2093 100 33 1.03299 27.0328
1222 100 33 0.971367 28.641
392 100 33 1.46295 30.0505
7889 100 33 1.06103 27.4631
5455 100 33 16.9317 30.7032
6826 100 33 150.094 30.3794
1682 100 33 0.976498 28.7567
1310 100 33 0.941481 28.971
9860 100 33 0.993262 27.4575
6315 100 33 4.33686 29.4536
1820 100 33 0.939091 29.5231
6476 100 33 0.991665 30.0627
7060 100 33 1.05155 27.4675
4650 100 33 0.963398 26.9436
9281 100 33 1.01279 28.3703
8645 100 33 0.965638 30.3138
1579 100 33 1.04586 27.3024
8858 100 33 1.27064 28.3707
7764 100 33 294.571 27.1215
7004 100 33 0.9612 27.4804
1861 100 33 2.36745 27.569
8777 100 33 17.8611 29.9482
1504 100 33 14.8506 30.6877
8135 100 33 0.955729 28.8857
6080 100 33 0.944151 28.8571
1298 100 33 0.956492 27.5638
1552 100 33 0.994254 27.0614
4285 100 33 0.955559 30.4095
