Seed  np arch1 chi2/dat duration
8211 97 32 0.959092 30.2979
9303 97 32 256.533 30.1288
6839 97 32 30.3321 27.5772
8195 97 32 0.946346 28.4163
7712 97 32 0.943718 29.7149
5749 97 32 0.948538 26.7678
9652 97 32 1883.72 26.8485
5167 97 32 0.984631 29.4461
743 97 32 0.952748 28.7894
7180 97 32 0.940968 29.9117
3915 97 32 0.959518 29.034
7442 97 32 3.10423 27.764
7594 97 32 191.644 28.6662
414 97 32 0.953498 29.1244
6843 97 32 1.01549 27.5017
386 97 32 0.974468 30.2816
9845 97 32 0.967236 30.1868
5650 97 32 0.961934 27.0198
8693 97 32 0.938297 29.4095
9222 97 32 0.943467 29.9211
1514 97 32 0.969639 27.7083
714 97 32 0.953334 27.754
3793 97 32 0.938267 29.5952
9063 97 32 1.27331 30.2885
5872 97 32 0.960758 29.3752
4453 97 32 279.882 27.6192
995 97 32 14.7183 30.6806
4026 97 32 0.959461 28.635
5298 97 32 3.14601 28.0292
3892 97 32 1738.96 28.0939
284 97 32 0.948993 30.354
5453 97 32 0.975126 26.5607
1788 97 32 398.569 26.7625
2710 97 32 0.950435 29.741
4878 97 32 1.0861 29.75
1503 97 32 0.969472 28.5644
838 97 32 4.53836 29.4242
6994 97 32 0.954664 28.5078
9008 97 32 0.94457 27.5755
5573 97 32 55.5625 29.4731
3039 97 32 28.4525 27.1544
50 97 32 0.995464 27.0911
8378 97 32 1.13494 28.4471
6777 97 32 18.7147 29.5803
3840 97 32 0.959384 30.1659
6501 97 32 0.935206 29.6657
1968 97 32 0.969482 30.2957
8520 97 32 0.962776 29.8367
2672 97 32 2.58721 27.4971
5872 97 32 0.960758 29.9682
1309 97 32 19.899 27.4924
