Seed  np arch1 chi2/dat duration
6976 40 13 0.967617 21.1103
5114 40 13 0.967017 26.8711
4495 40 13 24.7605 23.6564
8809 40 13 1.62375 24.4516
8037 40 13 0.973243 23.7564
8206 40 13 0.96453 24.1779
5778 40 13 26.3387 24.0609
8873 40 13 2287.93 21.9763
9809 40 13 0.967444 21.4728
5909 40 13 0.974821 21.1189
8713 40 13 1.01335 22.0577
5569 40 13 2409.86 21.4205
8879 40 13 0.976008 22.2779
206 40 13 0.968432 21.1631
8632 40 13 0.960217 21.8186
3595 40 13 14.9095 17.967
6364 40 13 1.01714 19.8667
8516 40 13 0.96354 21.2837
7828 40 13 0.987149 21.8926
9606 40 13 0.98445 19.3479
5877 40 13 0.976566 21.8439
6903 40 13 277.881 21.5595
6717 40 13 4.56813 21.5193
1236 40 13 1.04602 21.9532
4551 40 13 6.34354 20.5171
1723 40 13 1.14994 20.9311
7487 40 13 1.88215 20.5622
4605 40 13 0.964844 21.4323
6540 40 13 0.981554 21.4175
5130 40 13 0.96101 20.4221
8037 40 13 0.973243 21.3627
2551 40 13 1.11821 19.6825
445 40 13 0.960591 20.8736
3289 40 13 0.968449 21.7435
2525 40 13 0.974251 21.4418
6682 40 13 0.955348 19.4189
1126 40 13 0.977416 19.4523
5135 40 13 0.976601 21.9185
2623 40 13 1.09656 21.632
2344 40 13 0.9684 21.8385
1466 40 13 3.43554 21.4299
6118 40 13 13.8344 21.1688
9270 40 13 1.02478 20.8564
5768 40 13 0.962574 21.797
3691 40 13 1.04418 21.7001
1298 40 13 8.38281 21.444
7267 40 13 499.083 22.2229
21 40 13 4.4504 20.763
7393 40 13 0.970577 20.8063
9454 40 13 42.9075 21.9368
4530 40 13 1.03734 21.614
