Seed  np arch1 chi2/dat duration
2810 19 6 84.4516 17.559
7667 19 6 1297.34 19.0115
1277 19 6 24.6855 18.7572
9664 19 6 138.802 18.5763
4402 19 6 2.45616 19.5974
2341 19 6 116.986 20.1557
1773 19 6 1001.21 18.3957
2317 19 6 2.05893 19.9217
557 19 6 356.221 18.5587
9873 19 6 108.831 16.4603
3389 19 6 1.18135 19.8374
7932 19 6 77.2135 18.2189
6995 19 6 32.9976 19.6431
2281 19 6 289.586 19.967
990 19 6 41.7774 17.5224
7756 19 6 159.028 19.287
5713 19 6 122.135 17.4944
2823 19 6 3502.82 17.0165
9082 19 6 322.668 17.6498
5331 19 6 240.867 19.337
263 19 6 214.486 20.1306
343 19 6 993.085 17.2725
2132 19 6 74.8726 19.2316
8754 19 6 283.614 19.5574
2427 19 6 65.3287 18.8466
1153 19 6 1864.25 18.4116
5984 19 6 102.941 17.6527
6266 19 6 109.093 20.127
3413 19 6 154.626 19.253
9376 19 6 793.863 20.0898
961 19 6 345.654 18.8618
3418 19 6 101.028 3.53623
3568 19 6 15.8747 19.9362
8968 19 6 94.0689 19.8657
6617 19 6 184.438 18.1527
5043 19 6 202.666 17.8491
417 19 6 112.748 19.6185
3839 19 6 13.297 19.9874
9105 19 6 31.07 20.1129
6364 19 6 39.8284 3.70715
2561 19 6 7.88738 19.9053
8017 19 6 69.5335 18.6402
7171 19 6 334.546 18.5486
8150 19 6 259.256 17.5651
5194 19 6 109.999 18.4093
7768 19 6 144.142 19.6537
6028 19 6 245.918 20.3005
2700 19 6 54.6029 20.2625
9043 19 6 299.024 19.3662
6571 19 6 545.169 20.03
14 19 6 122.981 18.2509
