Seed  np arch1 chi2/dat duration
5557 25 8 24.8563 13.396
2463 25 8 98.6452 20.3282
607 25 8 371.92 19.9034
127 25 8 222.824 20.3521
436 25 8 1.26217 20.5495
3071 25 8 92.0894 19.8812
2003 25 8 56.9901 18.5701
7159 25 8 1.21966 20.2348
8542 25 8 116.645 19.5659
9649 25 8 1.04032 20.0611
5779 25 8 1.34966 20.6073
9609 25 8 43.4695 20.2114
8125 25 8 252.582 18.0151
950 25 8 39.4886 20.3957
8271 25 8 1.20937 20.27
8403 25 8 60.8722 19.7666
2983 25 8 68.5488 20.3865
6148 25 8 10.8698 20.1299
5711 25 8 179.564 20.6372
4629 25 8 1.56945 20.6477
2561 25 8 14.9658 19.5061
8207 25 8 942.869 20.3363
558 25 8 41.2973 20.1023
7038 25 8 69.9986 18.1681
9937 25 8 1.02894 20.4398
9389 25 8 304.505 19.477
3223 25 8 24.1131 19.3275
2611 25 8 1.0571 20.1574
6206 25 8 165.459 20.8041
6130 25 8 156.407 18.0574
5850 25 8 105.276 17.7021
9241 25 8 1901.88 18.8041
6839 25 8 27.1458 20.1895
180 25 8 48.3159 19.8974
137 25 8 12.0716 20.4273
4811 25 8 24.7883 20.4698
9190 25 8 1.07242 19.6905
9781 25 8 24.7899 17.7721
7326 25 8 49.719 20.5463
2165 25 8 78.2704 18.3321
7585 25 8 19.458 18.2912
339 25 8 37.4725 20.431
2453 25 8 2.20056 20.1427
3327 25 8 1.16766 20.2418
1015 25 8 9.2036 20.7758
303 25 8 0.977446 20.5623
5700 25 8 391.018 17.3133
2860 25 8 2.12675 20.6125
1731 25 8 308.491 17.3355
3414 25 8 60.3776 18.5495
3446 25 8 546.099 17.7387
