Seed  np arch1 chi2/dat duration
4955 142 47 0.96237 32.4095
6692 142 47 0.939517 34.6068
5279 142 47 1.12002 32.2293
3791 142 47 203.447 35.0728
4380 142 47 0.943299 33.0949
4223 142 47 2378.98 33.5684
4286 142 47 1.2667 32.0693
3511 142 47 0.948006 33.836
8555 142 47 350.384 35.6547
1190 142 47 5.29521 36.9968
7439 142 47 19.2324 36.0145
8129 142 47 0.971607 33.3309
3860 142 47 1.03239 33.8898
2375 142 47 0.951404 32.2492
908 142 47 0.934815 35.3243
9684 142 47 1096.14 32.9066
1111 142 47 2.90927 36.3841
7801 142 47 1.56883 34.8675
656 142 47 64.2195 32.9378
454 142 47 24.7005 33.8798
370 142 47 2.26623 33.0182
265 142 47 0.99698 32.3858
7692 142 47 0.961311 35.5421
6626 142 47 1093.22 33.4666
3953 142 47 2.42931 33.3229
5002 142 47 229.641 41.4099
180 142 47 1.22715 31.0253
5175 142 47 0.99996 32.841
8508 142 47 75.9028 33.5449
5249 142 47 7.85056 33.1841
7709 142 47 10.6457 30.9301
7838 142 47 2.27221 33.8738
170 142 47 116.73 35.9399
4550 142 47 110.523 32.3006
9162 142 47 548.718 33.5766
8777 142 47 0.980673 35.3514
433 142 47 56.2875 34.2567
4292 142 47 519.479 34.3644
5139 142 47 0.981378 35.4423
483 142 47 15.1806 35.6841
705 142 47 2864.5 35.5084
7909 142 47 1.00674 32.4129
1762 142 47 0.953887 35.071
1547 142 47 339.384 36.9895
5940 142 47 2769.78 35.6092
3945 142 47 35.3571 36.0765
6216 142 47 0.948234 33.6742
2638 142 47 1.13355 32.6884
9802 142 47 0.946155 33.6388
5198 142 47 1.15936 32.0387
693 142 47 0.972511 32.2118
