Seed  np arch1 chi2/dat duration
2414 118 39 0.974668 30.5448
9350 118 39 0.964241 31.8424
8298 118 39 551.322 32.9318
3336 118 39 1.77755 31.1912
191 118 39 9.03549 29.3608
209 118 39 1.14857 29.7815
1920 118 39 3.32918 30.7052
7645 118 39 25.3795 32.9868
1169 118 39 0.954648 32.1052
3031 118 39 2.44767 31.1025
3402 118 39 0.952083 32.6747
9761 118 39 2.93595 29.8947
6753 118 39 0.950604 30.6133
8130 118 39 305.7 28.5348
7922 118 39 399.039 31.8817
1796 118 39 1.2136 31.57
2467 118 39 0.943279 29.6262
4295 118 39 0.94871 29.5723
5180 118 39 3.23128 28.8909
8690 118 39 0.964754 31.7571
1647 118 39 1.00379 30.07
819 118 39 69.0374 30.0489
7369 118 39 2248.77 33.0482
3754 118 39 0.956489 31.3065
3402 118 39 0.952083 32.5634
7328 118 39 0.946977 31.4989
1554 118 39 11.5214 32.178
2680 118 39 0.956958 30.4979
2564 118 39 1.35662 31.2916
1367 118 39 1.09369 29.4414
7101 118 39 0.943938 31.5424
9412 118 39 0.962187 31.599
1064 118 39 0.971823 29.5516
7571 118 39 0.981087 29.9642
7841 118 39 0.961273 31.7717
5402 118 39 0.959613 33.0959
6071 118 39 1.53846 29.6773
6129 118 39 1.87298 31.7444
660 118 39 0.967769 30.3103
2087 118 39 0.968593 30.413
4271 118 39 1.02325 31.5181
1180 118 39 0.976517 29.5853
7307 118 39 0.965994 30.1668
126 118 39 0.965644 31.2017
9231 118 39 1.30373 31.7662
8170 118 39 188.249 31.9144
9372 118 39 1.03265 28.4622
365 118 39 50.7213 28.6223
6710 118 39 0.954586 30.1484
4900 118 39 0.953635 28.5556
6332 118 39 1.16088 30.3376
