Seed  np arch1 chi2/dat duration
4088 22 7 43.7672 20.3813
3725 22 7 8347.32 20.5257
9813 22 7 188.06 5.01137
2638 22 7 1.24511 18.3009
6670 22 7 1.2384 20.0328
6072 22 7 55.5202 19.0825
3827 22 7 11.8782 19.0553
3335 22 7 19.8968 19.9267
7255 22 7 130.402 18.7575
4125 22 7 110.555 19.685
9418 22 7 1.00252 20.4565
9166 22 7 88.2225 18.3071
8116 22 7 699.563 19.6134
3821 22 7 95.5394 18.8275
2784 22 7 805.138 17.2297
4063 22 7 1.01672 19.8446
6211 22 7 342.114 17.4271
3886 22 7 15.911 19.3503
7322 22 7 28.3867 20.2352
4311 22 7 56.78 19.5727
3474 22 7 47.8875 18.2832
3070 22 7 1.40261 20.07
9261 22 7 113.891 18.6541
90 22 7 5.06458 19.9403
6410 22 7 45.1708 19.9879
5625 22 7 122.176 18.1275
7286 22 7 92.8129 18.0112
316 22 7 143.274 19.9783
7273 22 7 1.30197 20.2881
5519 22 7 1.00554 19.6481
17 22 7 8.00176 19.4559
6427 22 7 33.0858 19.8016
383 22 7 83.8656 10.8733
788 22 7 34.7392 18.6742
4223 22 7 341.159 17.9089
7810 22 7 56.5862 18.3072
2919 22 7 3.10259 19.8098
3099 22 7 426.208 18.011
3658 22 7 123.04 17.2509
4088 22 7 43.7672 20.408
6069 22 7 126.005 5.48359
9822 22 7 42.6019 19.4786
1030 22 7 39.0378 20.4216
7343 22 7 85.0284 20.0216
4931 22 7 0.99496 19.8035
3914 22 7 17.1626 19.6884
1896 22 7 51.8415 20.1631
4778 22 7 421.074 19.2337
3401 22 7 3.62116 18.0729
2317 22 7 1.05627 20.4788
4855 22 7 14.6133 17.3952
