Seed  np arch1 chi2/dat duration
1780 103 34 1.88402 31.3954
8226 103 34 6.82218 29.9935
1617 103 34 0.963766 31.2363
9448 103 34 178.061 28.7635
810 103 34 1.00528 28.2761
1352 103 34 1.07053 31.6093
1733 103 34 3.74359 27.2865
1220 103 34 0.944898 31.0683
9462 103 34 0.955904 29.5222
7744 103 34 15.4126 30.8364
5733 103 34 1.09201 28.7087
9700 103 34 0.958657 30.5716
5485 103 34 1.07698 35.333
4498 103 34 1.13889 28.0005
3652 103 34 523.493 30.8619
3428 103 34 0.988273 31.1752
3297 103 34 0.976371 31.4671
6592 103 34 7311.54 31.7874
1974 103 34 0.949022 29.5664
418 103 34 1.03445 27.5864
5599 103 34 561.046 31.317
8756 103 34 0.928418 30.0597
2683 103 34 0.978228 30.5702
2543 103 34 0.995843 31.4151
1399 103 34 5.35657 31.1262
8344 103 34 1.62064 29.5269
6601 103 34 5.18078 28.6041
393 103 34 3.22337 29.4315
755 103 34 11.6868 27.745
3674 103 34 1.06367 29.4848
7619 103 34 0.968504 31.661
7317 103 34 0.958293 29.698
9092 103 34 0.945543 30.5207
5837 103 34 0.937711 30.6763
3799 103 34 14.0623 28.5455
117 103 34 1.26104 30.3208
3561 103 34 0.933302 30.7875
2071 103 34 0.958414 31.1694
4455 103 34 1.02312 29.8377
425 103 34 119.322 31.7273
6058 103 34 349.786 27.8938
4631 103 34 1.07357 26.7517
4437 103 34 0.962706 27.7278
9688 103 34 103.855 30.8899
2737 103 34 30.7639 26.4584
9004 103 34 1.29569 30.5049
7571 103 34 19.136 27.3724
4303 103 34 0.953565 29.5038
7027 103 34 1.29672 26.2601
5993 103 34 2.33403 29.5525
9928 103 34 0.97191 29.6154
