Seed  np arch1 chi2/dat duration
258 148 49 1.25952 35.7963
869 148 49 0.961526 35.7173
3598 148 49 180.579 33.144
5774 148 49 1.69671 33.5945
2864 148 49 0.954948 33.9726
1233 148 49 0.943201 35.3952
7281 148 49 805.469 35.8412
4688 148 49 0.936706 35.274
5895 148 49 130.935 37.2973
3698 148 49 0.975614 34.9474
3719 148 49 0.946974 33.904
1698 148 49 3.10774 36.3274
615 148 49 97.2187 35.1574
3562 148 49 0.95532 35.3665
610 148 49 1.35831 33.8975
3779 148 49 0.957312 35.0209
3706 148 49 157.365 34.9512
4404 148 49 0.97329 34.4024
7584 148 49 1.20329 31.5825
1874 148 49 0.985114 36.6804
670 148 49 1.01057 33.4361
3425 148 49 250.638 37.6525
8369 148 49 0.96117 34.6385
6753 148 49 23.4662 36.3732
5887 148 49 26.1483 36.7684
6779 148 49 0.949711 35.7554
3364 148 49 19.158 34.0529
3185 148 49 0.93126 35.0209
4820 148 49 1.00401 33.2891
3378 148 49 1.10205 34.0004
8497 148 49 2.75668 33.6107
1351 148 49 1.07587 35.3447
687 148 49 6.05207 32.711
6714 148 49 0.939966 33.3209
5109 148 49 1.95295 33.0362
4970 148 49 0.942288 34.5635
3067 148 49 12.7447 35.538
2904 148 49 77.9232 37.8845
9079 148 49 13.8466 31.8055
7033 148 49 0.958069 34.5737
5985 148 49 1.13449 32.1581
9867 148 49 120.182 34.1549
2759 148 49 0.975475 33.3677
670 148 49 1.01057 33.46
4954 148 49 0.95414 36.5505
2970 148 49 1.27968 40.0901
1548 148 49 75.5701 34.4505
2419 148 49 8.5378 36.2755
4913 148 49 0.961298 34.4948
2682 148 49 14.6107 35.3729
480 148 49 186.471 37.3307
