Seed  np arch1 chi2/dat duration
1175 115 38 128.929 30.7963
5176 115 38 1.60817 32.0018
5188 115 38 0.963957 32.3631
3926 115 38 1.03262 29.264
8384 115 38 0.967779 29.3326
9910 115 38 3.20338 30.0535
3563 115 38 40.2331 32.752
5182 115 38 1.01263 28.6929
3555 115 38 171.416 33.5536
89 115 38 0.96042 30.5421
1517 115 38 0.960859 30.5788
6110 115 38 197.517 35.986
6890 115 38 1.24725 28.9012
9520 115 38 1.11139 31.8493
4711 115 38 0.998604 30.3882
4954 115 38 3.43006 29.7811
8257 115 38 112.274 30.7944
6325 115 38 1.0078 30.1331
613 115 38 27.9865 29.4287
4041 115 38 0.956592 29.2358
7609 115 38 1.43564 32.1622
8562 115 38 1.04767 29.6201
144 115 38 4.71773 27.8429
5013 115 38 1.08054 28.6628
1331 115 38 0.946189 29.7612
8106 115 38 2.64587 30.6172
6049 115 38 887.835 29.4848
30 115 38 107.281 31.5934
3828 115 38 41.144 30.6732
9788 115 38 49.9343 30.6741
4990 115 38 0.963329 30.0957
9646 115 38 0.963172 29.201
8733 115 38 0.981144 32.393
8577 115 38 7.56886 29.4537
647 115 38 0.970763 32.7404
2083 115 38 0.991246 29.1655
376 115 38 2.25451 30.752
3275 115 38 0.963753 30.9821
3203 115 38 0.955964 32.6457
7071 115 38 0.987499 30.6885
1494 115 38 0.972194 32.2369
5023 115 38 1.07622 29.3726
8229 115 38 0.948736 29.6994
9665 115 38 0.955554 32.6076
2870 115 38 1.16504 29.9229
9277 115 38 0.942835 29.6728
5471 115 38 1.14977 29.0433
3160 115 38 0.956022 28.1768
2152 115 38 1.42622 29.5477
2670 115 38 4.36488 28.5253
4914 115 38 2.81515 30.9849
