Seed  np arch1 chi2/dat duration
425 46 15 113.147 20.6097
3124 46 15 1.12766 21.9974
6620 46 15 1.41004 20.6975
8967 46 15 0.957087 21.581
4269 46 15 0.978367 20.1286
230 46 15 46.5954 20.9304
4952 46 15 0.956663 20.2421
2405 46 15 1.01725 21.0699
5178 46 15 0.978152 20.8533
5172 46 15 167.547 20.8971
876 46 15 0.958365 19.0994
2031 46 15 0.981221 21.3811
1766 46 15 5.69435 19.0094
1317 46 15 8.77094 19.6622
1456 46 15 0.995225 19.902
7323 46 15 0.973291 22.0707
3439 46 15 0.971291 22.1166
1940 46 15 15.2582 20.8532
1837 46 15 0.96936 22.0434
8338 46 15 0.968513 22.0635
5559 46 15 0.954195 22.2356
5552 46 15 5.64881 21.7471
2779 46 15 0.969878 22.2561
6424 46 15 1.22487 20.8539
4065 46 15 0.955081 21.0981
5823 46 15 1.03505 19.8774
8728 46 15 0.961525 20.3519
591 46 15 0.966854 19.676
1817 46 15 4.56256 19.4883
5441 46 15 1.09131 22.479
9098 46 15 0.971451 21.8077
4647 46 15 1.01769 20.7998
7293 46 15 0.975497 21.4367
142 46 15 0.961716 22.0668
6959 46 15 3.5566 22.3895
1474 46 15 0.972468 20.1239
910 46 15 1.55369 21.355
7726 46 15 1.28863 19.6498
1519 46 15 1.40675 18.4076
8195 46 15 1.36287 22.0925
996 46 15 2.35026 21.7961
5047 46 15 1.20128 19.5956
3580 46 15 15.4394 21.3734
2300 46 15 6.81612 19.7543
7249 46 15 0.977139 21.0471
62 46 15 9.2235 22.1031
5091 46 15 0.978113 22.1809
1032 46 15 0.970684 22.7925
7387 46 15 131.238 20.0605
4568 46 15 0.968678 22.6462
2612 46 15 0.961016 21.2918
