Seed  np arch1 chi2/dat duration
1518 106 35 52.1162 31.3244
606 106 35 1.28146 29.0262
2330 106 35 43.1064 29.3429
4247 106 35 0.96755 30.9496
5364 106 35 1.34473 27.6325
9216 106 35 0.970497 28.8136
4800 106 35 0.949145 30.1849
4669 106 35 18.1433 26.9511
7319 106 35 1.19586 27.6273
9959 106 35 1.12082 30.9468
6349 106 35 0.961295 29.3034
5220 106 35 4.46392 29.6013
2482 106 35 0.963352 28.4121
2561 106 35 0.949448 27.4658
9223 106 35 290.785 32.2415
5824 106 35 111.704 31.0261
4999 106 35 22.0462 28.4991
1491 106 35 1.78168 27.4894
1250 106 35 11.1751 27.9519
2408 106 35 0.933062 29.5455
7460 106 35 5.18972 30.5156
158 106 35 0.985538 28.314
4155 106 35 0.942583 28.41
2486 106 35 1.06365 28.1559
4708 106 35 98.2893 31.0322
692 106 35 1.45662 27.4111
3542 106 35 0.961381 29.847
9753 106 35 1.28509 28.3127
134 106 35 1.06772 31.3955
2322 106 35 0.93488 30.3302
3251 106 35 1.15891 30.4494
4291 106 35 0.951667 27.9932
6682 106 35 0.931061 29.6526
3459 106 35 236.042 30.0098
9952 106 35 0.940239 30.2503
4869 106 35 0.946662 29.6468
7818 106 35 2.36085 28.0356
1952 106 35 0.949139 28.6344
731 106 35 44554.5 27.5061
4124 106 35 0.971898 28.8895
610 106 35 1.41383 28.4974
7778 106 35 1.00088 30.5223
9842 106 35 1.2779 28.4656
30 106 35 229.132 28.5375
6709 106 35 0.961103 28.1244
581 106 35 1.06361 28.6519
2446 106 35 1.08718 28.0159
1799 106 35 0.974945 28.0116
1057 106 35 1.49844 29.1391
657 106 35 1.54355 28.7133
1502 106 35 0.965828 31.6109
