Seed  np arch1 chi2/dat duration
5232 49 16 1.01148 24.0735
3609 49 16 0.966518 23.2455
8378 49 16 0.970882 24.3755
8942 49 16 954.611 22.9126
2370 49 16 0.998661 21.7585
9936 49 16 0.980444 23.8961
6965 49 16 18998.6 20.4596
7243 49 16 0.989135 23.9711
3274 49 16 0.963766 22.9741
5238 49 16 1764.03 24.8236
6794 49 16 0.999952 21.5993
752 49 16 0.964301 24.6184
3150 49 16 0.996633 23.7144
5402 49 16 0.961143 23.425
8010 49 16 0.965134 24.1055
241 49 16 0.963664 23.9654
8963 49 16 14.3849 21.0357
4582 49 16 0.95886 23.6607
1943 49 16 0.949674 23.8786
797 49 16 0.978058 24.7409
702 49 16 35.9499 21.6883
8445 49 16 1.00948 21.2636
3460 49 16 0.980284 21.3325
869 49 16 10.9592 21.2601
570 49 16 1.07882 23.7126
1703 49 16 1.78918 23.6859
6073 49 16 0.968347 24.3034
264 49 16 1.17388 21.9725
7157 49 16 1.04824 24.1094
429 49 16 417.263 21.2944
3890 49 16 0.958426 24.0015
8307 49 16 0.973086 24.0001
5986 49 16 0.97415 23.4901
6335 49 16 0.973928 23.2227
5998 49 16 0.969515 23.615
8828 49 16 0.976891 23.4442
3107 49 16 6.28017 23.8972
6528 49 16 0.972199 24.2057
1707 49 16 47.8673 23.9387
8676 49 16 0.962981 23.6655
532 49 16 0.962326 22.5562
8162 49 16 0.965455 24.2057
5881 49 16 0.958332 23.7699
3600 49 16 0.980494 24.1697
5112 49 16 1.06251 21.0467
898 49 16 130.553 22.6238
4393 49 16 2.70097 20.903
6117 49 16 0.96966 23.928
6471 49 16 0.972818 23.9778
9175 49 16 0.954176 22.4287
4016 49 16 1.04777 20.3801
