Seed  np arch1 chi2/dat duration
9328 52 17 0.968133 22.3305
8561 52 17 0.958669 21.3458
4321 52 17 0.961978 24.0536
8468 52 17 0.971642 23.8597
2125 52 17 0.975986 23.8167
7631 52 17 0.959225 22.3867
1463 52 17 0.989625 22.9293
6992 52 17 0.973335 23.033
3467 52 17 0.965998 23.8479
6924 52 17 0.96129 22.0092
4085 52 17 2.51846 23.0416
3025 52 17 0.970069 23.5598
1277 52 17 208.231 22.4326
8035 52 17 0.946424 25.7918
2522 52 17 2398.56 24.3361
1378 52 17 0.96649 27.3777
6277 52 17 0.94307 27.16
5913 52 17 1.24919 25.8745
2561 52 17 0.94516 23.0412
3861 52 17 401.868 23.6691
8388 52 17 19.2751 23.5537
4367 52 17 0.959444 24.0111
3949 52 17 53.611 24.371
9454 52 17 0.992199 20.8381
7076 52 17 0.962448 22.9331
7604 52 17 0.962073 24.2717
6757 52 17 0.971558 23.5763
205 52 17 0.987981 21.6511
3238 52 17 33.0541 23.702
781 52 17 0.973717 28.257
7933 52 17 0.960237 26.6765
2747 52 17 0.960807 25.718
2065 52 17 22.3064 25.1583
4726 52 17 5.21403 27.6507
35 52 17 0.95801 24.3428
3835 52 17 0.976145 24.4233
2299 52 17 0.963996 24.7274
4984 52 17 0.957337 23.8203
7366 52 17 4.7076 23.931
7218 52 17 0.967195 24.0532
9775 52 17 0.958387 24.1692
7902 52 17 125.396 20.9792
1171 52 17 1.02883 23.8633
950 52 17 0.960107 24.302
1186 52 17 0.962966 23.8404
8584 52 17 0.969112 21.1675
2205 52 17 2.89631 23.5253
1980 52 17 1.83047 23.8818
3560 52 17 14.5361 22.0122
8553 52 17 0.986692 23.8247
2338 52 17 0.967629 23.7724
