0.001 -0.573154 0.229216
0.00100692 -0.569526 0.228125
0.0010139 -0.565896 0.227041
0.00102092 -0.562262 0.225963
0.00102799 -0.558625 0.224894
0.00103511 -0.554985 0.223831
0.00104227 -0.551342 0.222775
0.00104949 -0.547695 0.221728
0.00105676 -0.544046 0.220687
0.00106408 -0.540393 0.219654
0.00107145 -0.536737 0.218628
0.00107886 -0.533078 0.217608
0.00108634 -0.529416 0.216596
0.00109386 -0.525751 0.215592
0.00110143 -0.522082 0.214594
0.00110906 -0.518411 0.213603
0.00111674 -0.514736 0.212619
0.00112447 -0.511058 0.211643
0.00113226 -0.507376 0.210675
0.0011401 -0.503692 0.209713
0.001148 -0.500004 0.208757
0.00115594 -0.496313 0.207808
0.00116395 -0.492619 0.206867
0.00117201 -0.488921 0.205933
0.00118013 -0.485221 0.205006
0.0011883 -0.481517 0.204086
0.00119653 -0.477809 0.203172
0.00120481 -0.474099 0.202265
0.00121315 -0.470385 0.201365
0.00122156 -0.466668 0.200472
0.00123001 -0.462948 0.199586
0.00123853 -0.459224 0.198707
0.00124711 -0.455498 0.197834
0.00125574 -0.451768 0.196967
0.00126444 -0.448034 0.196108
0.0012732 -0.444297 0.195255
0.00128201 -0.440557 0.194409
0.00129089 -0.436814 0.19357
0.00129983 -0.433067 0.192737
0.00130883 -0.429317 0.19191
0.00131789 -0.425564 0.191089
0.00132702 -0.421807 0.190276
0.00133621 -0.418047 0.189469
0.00134546 -0.414284 0.188669
0.00135478 -0.410517 0.187874
0.00136416 -0.406747 0.187086
0.00137361 -0.402974 0.186304
0.00138312 -0.399197 0.185529
0.0013927 -0.395416 0.184759
0.00140234 -0.391633 0.183996
0.00141205 -0.387846 0.183239
0.00142183 -0.384055 0.182488
0.00143167 -0.380262 0.181743
0.00144159 -0.376464 0.181004
0.00145157 -0.372664 0.180272
0.00146162 -0.368859 0.179545
0.00147174 -0.365052 0.178825
0.00148194 -0.361241 0.178109
0.0014922 -0.357427 0.1774
0.00150253 -0.353609 0.176697
0.00151293 -0.349787 0.175999
0.00152341 -0.345963 0.175307
0.00153396 -0.342135 0.174621
0.00154458 -0.338303 0.17394
0.00155528 -0.334468 0.173266
0.00156605 -0.330629 0.172596
0.00157689 -0.326787 0.171933
0.00158781 -0.322941 0.171274
0.00159881 -0.319092 0.170621
0.00160988 -0.31524 0.169974
0.00162103 -0.311384 0.169331
0.00163225 -0.307524 0.168695
0.00164355 -0.303661 0.168063
0.00165494 -0.299794 0.167437
0.0016664 -0.295924 0.166816
0.00167794 -0.29205 0.1662
0.00168955 -0.288173 0.165589
0.00170125 -0.284292 0.164983
0.00171303 -0.280408 0.164382
0.0017249 -0.27652 0.163786
0.00173684 -0.272629 0.163195
0.00174887 -0.268734 0.162608
0.00176098 -0.264835 0.162027
0.00177317 -0.260933 0.161451
0.00178545 -0.257028 0.160879
0.00179782 -0.253118 0.160311
0.00181027 -0.249205 0.159749
0.0018228 -0.245289 0.15919
0.00183542 -0.241369 0.158637
0.00184813 -0.237446 0.158088
0.00186093 -0.233518 0.157544
0.00187382 -0.229588 0.157003
0.00188679 -0.225653 0.156467
0.00189986 -0.221715 0.155936
0.00191301 -0.217774 0.155408
0.00192626 -0.213829 0.154885
0.0019396 -0.20988 0.154365
0.00195303 -0.205928 0.15385
0.00196656 -0.201972 0.15334
0.00198017 -0.198012 0.152833
0.00199389 -0.194049 0.15233
0.00200769 -0.190082 0.15183
0.0020216 -0.186112 0.151335
0.00203559 -0.182138 0.150844
0.00204969 -0.17816 0.150356
0.00206388 -0.174179 0.149872
0.00207818 -0.170194 0.149391
0.00209257 -0.166205 0.148915
0.00210706 -0.162213 0.148442
0.00212165 -0.158217 0.147972
0.00213634 -0.154217 0.147505
0.00215113 -0.150214 0.147043
0.00216603 -0.146208 0.146583
0.00218103 -0.142197 0.146126
0.00219613 -0.138183 0.145673
0.00221134 -0.134165 0.145224
0.00222665 -0.130144 0.144778
0.00224207 -0.126119 0.144333
0.0022576 -0.122091 0.143893
0.00227323 -0.118058 0.143456
0.00228897 -0.114022 0.143021
0.00230482 -0.109983 0.142589
0.00232078 -0.10594 0.142161
0.00233685 -0.101893 0.141735
0.00235303 -0.0978424 0.141312
0.00236933 -0.0937883 0.140891
0.00238574 -0.0897306 0.140474
0.00240226 -0.0856692 0.140059
0.00241889 -0.0816042 0.139647
0.00243564 -0.0775356 0.139237
0.00245251 -0.0734633 0.138829
0.00246949 -0.0693874 0.138425
0.00248659 -0.0653078 0.138022
0.00250381 -0.0612247 0.137621
0.00252115 -0.0571379 0.137224
0.00253861 -0.0530476 0.136827
0.00255619 -0.0489535 0.136434
0.00257389 -0.044856 0.136043
0.00259171 -0.0407547 0.135654
0.00260966 -0.0366498 0.135267
0.00262773 -0.0325414 0.134882
0.00264592 -0.0284293 0.134499
0.00266425 -0.0243137 0.134118
0.0026827 -0.0201944 0.133739
0.00270127 -0.0160715 0.133362
0.00271998 -0.0119451 0.132987
0.00273881 -0.00781501 0.132613
0.00275778 -0.00368147 0.132241
0.00277688 0.000455764 0.131871
0.0027961 0.00459648 0.131502
0.00281547 0.00874086 0.131136
0.00283496 0.0128887 0.13077
0.00285459 0.0170401 0.130406
0.00287436 0.0211952 0.130045
0.00289427 0.0253538 0.129684
0.00291431 0.0295159 0.129325
0.00293449 0.0336815 0.128967
0.00295481 0.0378507 0.128611
0.00297527 0.0420233 0.128255
0.00299587 0.0461995 0.127901
0.00301662 0.0503792 0.127549
0.00303751 0.0545624 0.127197
0.00305854 0.0587491 0.126847
0.00307972 0.0629393 0.126498
0.00310105 0.067133 0.12615
0.00312252 0.0713301 0.125803
0.00314414 0.0755308 0.125457
0.00316592 0.0797349 0.125112
0.00318784 0.0839424 0.124768
0.00320991 0.0881534 0.124425
0.00323214 0.0923679 0.124083
0.00325452 0.0965858 0.123742
0.00327706 0.100807 0.123401
0.00329975 0.105032 0.123062
0.0033226 0.10926 0.122723
0.00334561 0.113491 0.122385
0.00336878 0.117726 0.122048
0.00339211 0.121965 0.121712
0.0034156 0.126206 0.121375
0.00343925 0.130451 0.12104
0.00346306 0.134699 0.120706
0.00348704 0.138951 0.120372
0.00351119 0.143206 0.120037
0.00353551 0.147464 0.119705
0.00355999 0.151726 0.119372
0.00358464 0.155991 0.11904
0.00360946 0.160259 0.118708
0.00363446 0.164531 0.118378
0.00365962 0.168805 0.118047
0.00368497 0.173083 0.117716
0.00371048 0.177365 0.117386
0.00373618 0.181649 0.117057
0.00376205 0.185937 0.116727
0.0037881 0.190228 0.116398
0.00381433 0.194522 0.116069
0.00384075 0.198819 0.11574
0.00386734 0.203119 0.115412
0.00389412 0.207423 0.115083
0.00392109 0.21173 0.114756
0.00394824 0.21604 0.114428
0.00397558 0.220353 0.1141
0.00400311 0.224669 0.113773
0.00403083 0.228988 0.113445
0.00405874 0.23331 0.113118
0.00408685 0.237635 0.11279
0.00411515 0.241964 0.112463
0.00414365 0.246295 0.112135
0.00417234 0.25063 0.111808
0.00420123 0.254967 0.111481
0.00423032 0.259308 0.111153
0.00425962 0.263651 0.110827
0.00428911 0.267997 0.110499
0.00431882 0.272347 0.110172
0.00434872 0.276699 0.109844
0.00437884 0.281054 0.109516
0.00440916 0.285412 0.109189
0.00443969 0.289773 0.108861
0.00447043 0.294137 0.108533
0.00450139 0.298503 0.108205
0.00453256 0.302873 0.107877
0.00456395 0.307245 0.107549
0.00459555 0.31162 0.10722
0.00462737 0.315998 0.106891
0.00465942 0.320379 0.106562
0.00469168 0.324763 0.106232
0.00472417 0.329149 0.105903
0.00475689 0.333538 0.105574
0.00478983 0.337929 0.105244
0.00482299 0.342323 0.104914
0.00485639 0.34672 0.104583
0.00489002 0.35112 0.104252
0.00492388 0.355522 0.103921
0.00495798 0.359927 0.10359
0.00499231 0.364334 0.103259
0.00502688 0.368744 0.102927
0.00506169 0.373157 0.102594
0.00509674 0.377572 0.102262
0.00513204 0.38199 0.101929
0.00516757 0.38641 0.101596
0.00520336 0.390832 0.101263
0.00523939 0.395257 0.100929
0.00527567 0.399685 0.100594
0.0053122 0.404115 0.10026
0.00534899 0.408547 0.0999251
0.00538603 0.412981 0.09959
0.00542333 0.417418 0.0992538
0.00546088 0.421858 0.0989182
0.0054987 0.426299 0.0985814
0.00553677 0.430743 0.0982451
0.00557511 0.43519 0.0979078
0.00561372 0.439638 0.0975701
0.00565259 0.444089 0.0972321
0.00569174 0.448542 0.0968938
0.00573115 0.452997 0.0965551
0.00577084 0.457454 0.0962154
0.0058108 0.461913 0.0958761
0.00585104 0.466375 0.0955356
0.00589155 0.470839 0.0951957
0.00593235 0.475304 0.0948546
0.00597343 0.479772 0.0945132
0.00601479 0.484242 0.0941714
0.00605645 0.488713 0.0938293
0.00609838 0.493187 0.0934868
0.00614061 0.497663 0.0931441
0.00618314 0.502141 0.0928002
0.00622595 0.50662 0.0924564
0.00626907 0.511102 0.0921119
0.00631248 0.515585 0.0917671
0.00635619 0.52007 0.0914214
0.0064002 0.524557 0.0910758
0.00644452 0.529046 0.0907299
0.00648915 0.533536 0.0903835
0.00653409 0.538028 0.0900368
0.00657933 0.542522 0.0896889
0.00662489 0.547018 0.0893414
0.00667077 0.551515 0.0889926
0.00671696 0.556014 0.0886434
0.00676347 0.560515 0.0882939
0.00681031 0.565017 0.0879444
0.00685747 0.569521 0.0875945
0.00690495 0.574026 0.0872436
0.00695277 0.578533 0.0868929
0.00700092 0.583041 0.0865409
0.0070494 0.58755 0.0861892
0.00709821 0.592062 0.0858369
0.00714736 0.596574 0.0854835
0.00719686 0.601088 0.0851303
0.00724669 0.605603 0.0847765
0.00729687 0.61012 0.0844224
0.0073474 0.614637 0.0840677
0.00739828 0.619156 0.0837123
0.00744951 0.623677 0.0833573
0.0075011 0.628198 0.083001
0.00755304 0.632721 0.0826442
0.00760534 0.637244 0.0822868
0.00765801 0.641769 0.0819296
0.00771104 0.646295 0.0815719
0.00776444 0.650822 0.0812136
0.0078182 0.655351 0.0808555
0.00787234 0.65988 0.0804961
0.00792685 0.66441 0.0801368
0.00798175 0.668941 0.0797764
0.00803702 0.673472 0.079416
0.00809267 0.678005 0.0790551
0.00814871 0.682539 0.0786936
0.00820514 0.687073 0.0783322
0.00826196 0.691608 0.0779695
0.00831917 0.696144 0.077607
0.00837678 0.70068 0.0772439
0.00843478 0.705218 0.0768809
0.00849319 0.709756 0.0765166
0.008552 0.714294 0.0761524
0.00861122 0.718833 0.0757876
0.00867086 0.723373 0.0754216
0.0087309 0.727913 0.0750563
0.00879136 0.732453 0.0746898
0.00885224 0.736994 0.074324
0.00891353 0.741536 0.073957
0.00897526 0.746078 0.07359
0.00903741 0.75062 0.0732218
0.00909999 0.755162 0.0728543
0.00916301 0.759705 0.0724855
0.00922646 0.764248 0.0721169
0.00929035 0.768791 0.0717476
0.00935468 0.773334 0.0713777
0.00941946 0.777878 0.0710086
0.00948469 0.782421 0.0706382
0.00955037 0.786965 0.0702672
0.0096165 0.791508 0.0698956
0.00968309 0.796052 0.0695248
0.00975014 0.800595 0.0691527
0.00981766 0.805138 0.0687807
0.00988564 0.809682 0.0684081
0.0099541 0.814225 0.0680355
0.010023 0.818767 0.0676624
0.0100924 0.82331 0.0672887
0.0101623 0.827852 0.0669145
0.0102327 0.832394 0.066541
0.0103036 0.836935 0.0661663
0.0103749 0.841476 0.0657916
0.0104467 0.846017 0.0654165
0.0105191 0.850557 0.0650414
0.0105919 0.855096 0.0646658
0.0106653 0.859635 0.0642904
0.0107391 0.864173 0.0639136
0.0108135 0.868711 0.0635378
0.0108884 0.873247 0.0631609
0.0109638 0.877784 0.0627844
0.0110397 0.882319 0.0624078
0.0111161 0.886853 0.0620305
0.0111931 0.891386 0.0616536
0.0112706 0.895919 0.0612754
0.0113487 0.90045 0.0608982
0.0114273 0.904981 0.0605197
0.0115064 0.90951 0.060143
0.0115861 0.914038 0.0597643
0.0116663 0.918565 0.0593867
0.0117471 0.923091 0.0590086
0.0118284 0.927615 0.0586294
0.0119103 0.932138 0.0582522
0.0119928 0.93666 0.0578737
0.0120759 0.94118 0.0574956
0.0121595 0.945698 0.057117
0.0122437 0.950216 0.0567393
0.0123285 0.954731 0.0563616
0.0124138 0.959245 0.0559832
0.0124998 0.963757 0.0556055
0.0125864 0.968268 0.0552277
0.0126735 0.972776 0.054851
0.0127613 0.977283 0.0544731
0.0128496 0.981788 0.0540966
0.0129386 0.98629 0.0537193
0.0130282 0.990791 0.0533433
0.0131184 0.99529 0.0529678
0.0132093 0.999786 0.0525919
0.0133007 1.00428 0.0522164
0.0133929 1.00877 0.051842
0.0134856 1.01326 0.0514673
0.013579 1.01775 0.0510941
0.013673 1.02223 0.0507214
0.0137677 1.02672 0.0503492
0.013863 1.0312 0.0499772
0.013959 1.03567 0.0496062
0.0140557 1.04015 0.0492364
0.014153 1.04462 0.0488666
0.014251 1.04909 0.048498
0.0143497 1.05355 0.0481307
0.0144491 1.05802 0.0477644
0.0145491 1.06248 0.0473989
0.0146499 1.06693 0.0470349
0.0147513 1.07139 0.0466716
0.0148535 1.07584 0.0463104
0.0149563 1.08028 0.04595
0.0150599 1.08473 0.0455906
0.0151642 1.08917 0.0452338
0.0152692 1.0936 0.0448779
0.0153749 1.09804 0.0445237
0.0154814 1.10247 0.0441713
0.0155886 1.10689 0.0438212
0.0156965 1.11131 0.0434729
0.0158052 1.11573 0.0431263
0.0159147 1.12014 0.0427816
0.0160249 1.12455 0.0424398
0.0161359 1.12896 0.0421003
0.0162476 1.13336 0.0417637
0.0163601 1.13776 0.041429
0.0164734 1.14215 0.0410968
0.0165875 1.14654 0.0407679
0.0167023 1.15092 0.040442
0.016818 1.1553 0.0401192
0.0169345 1.15967 0.0397998
0.0170517 1.16404 0.0394829
0.0171698 1.16841 0.0391705
0.0172887 1.17276 0.0388607
0.0174084 1.17712 0.0385558
0.017529 1.18147 0.0382538
0.0176503 1.18581 0.0379564
0.0177726 1.19015 0.0376638
0.0178956 1.19448 0.0373752
0.0180196 1.19881 0.0370906
0.0181443 1.20313 0.0368119
0.01827 1.20745 0.0365373
0.0183965 1.21176 0.0362684
0.0185239 1.21606 0.0360041
0.0186522 1.22036 0.0357457
0.0187813 1.22465 0.0354926
0.0189114 1.22894 0.0352464
0.0190423 1.23321 0.0350059
0.0191742 1.23749 0.0347705
0.019307 1.24175 0.034543
0.0194407 1.24601 0.034322
0.0195753 1.25026 0.0341073
0.0197108 1.25451 0.0339001
0.0198473 1.25875 0.0336997
0.0199848 1.26298 0.033507
0.0201232 1.2672 0.0333218
0.0202625 1.27142 0.033145
0.0204028 1.27563 0.0329756
0.0205441 1.27983 0.0328149
0.0206864 1.28402 0.0326626
0.0208296 1.28821 0.032519
0.0209739 1.29239 0.0323844
0.0211191 1.29656 0.0322584
0.0212653 1.30072 0.0321414
0.0214126 1.30487 0.032035
0.0215609 1.30901 0.0319363
0.0217102 1.31315 0.0318483
0.0218605 1.31728 0.0317701
0.0220119 1.32139 0.0317011
0.0221643 1.3255 0.0316434
0.0223178 1.3296 0.0315952
0.0224723 1.33369 0.0315579
0.022628 1.33777 0.0315302
0.0227846 1.34184 0.0315128
0.0229424 1.3459 0.0315068
0.0231013 1.34996 0.0315104
0.0232613 1.354 0.0315264
0.0234223 1.35803 0.0315517
0.0235845 1.36205 0.0315877
0.0237479 1.36606 0.031635
0.0239123 1.37006 0.0316932
0.0240779 1.37405 0.0317617
0.0242446 1.37802 0.031841
0.0244125 1.38199 0.031931
0.0245816 1.38594 0.0320315
0.0247518 1.38989 0.0321421
0.0249232 1.39382 0.0322637
0.0250958 1.39774 0.0323962
0.0252695 1.40165 0.032537
0.0254445 1.40554 0.0326896
0.0256207 1.40943 0.032852
0.0257981 1.4133 0.0330246
0.0259768 1.41715 0.0332068
0.0261567 1.421 0.0333985
0.0263378 1.42483 0.0335999
0.0265202 1.42865 0.0338099
0.0267038 1.43245 0.0340295
0.0268887 1.43625 0.0342587
0.0270749 1.44002 0.0344949
0.0272624 1.44379 0.0347415
0.0274512 1.44754 0.034996
0.0276413 1.45127 0.0352587
0.0278327 1.45499 0.0355293
0.0280254 1.4587 0.0358081
0.0282195 1.46239 0.0360941
0.0284149 1.46606 0.0363879
0.0286117 1.46972 0.0366887
0.0288098 1.47336 0.0369969
0.0290093 1.47699 0.0373122
0.0292102 1.4806 0.0376336
0.0294125 1.4842 0.0379613
0.0296161 1.48778 0.0382954
0.0298212 1.49134 0.0386355
0.0300277 1.49488 0.0389818
0.0302357 1.49841 0.0393337
0.030445 1.50192 0.0396904
0.0306559 1.50541 0.0400537
0.0308681 1.50889 0.0404205
0.0310819 1.51234 0.040793
0.0312971 1.51578 0.0411698
0.0315139 1.5192 0.0415519
0.0317321 1.5226 0.0419373
0.0319518 1.52598 0.0423274
0.0321731 1.52934 0.0427214
0.0323959 1.53269 0.0431189
0.0326202 1.53601 0.0435206
0.0328461 1.53931 0.0439256
0.0330735 1.54259 0.0443326
0.0333026 1.54585 0.0447445
0.0335332 1.54909 0.0451582
