Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
4166 313 9 10 10 7 14759.6 0.589569
9236 313 9 10 10 7 17041.7 0.355753
5981 313 9 10 10 7 720.581 0.356658
3529 313 9 10 10 7 2288.33 1.37443
1331 313 9 10 10 7 33508.5 0.562546
5635 313 9 10 10 7 3493.96 0.357955
8293 313 9 10 10 7 925.024 0.362471
2254 313 9 10 10 7 93492.2 0.357022
3531 313 9 10 10 7 186.089 0.606898
5607 313 9 10 10 7 21935.7 0.57121
5461 313 9 10 10 7 42088.7 0.369488
920 313 9 10 10 7 34010.1 0.612471
3744 313 9 10 10 7 2533.71 0.365832
5334 313 9 10 10 7 15639.5 0.537017
9252 313 9 10 10 7 1828.28 0.597374
3062 313 9 10 10 7 718.944 0.360472
4101 313 9 10 10 7 957.917 0.548211
3915 313 9 10 10 7 56017.6 0.357736
3028 313 9 10 10 7 5865.99 0.537739
810 313 9 10 10 7 11795.2 0.625662
742 313 9 10 10 7 1075.65 0.380291
179 313 9 10 10 7 170.942 139.422
1344 313 9 10 10 7 192396 0.363506
4490 313 9 10 10 7 23604.9 46.5567
1351 313 9 10 10 7 7908.35 0.364418
9439 313 9 10 10 7 249.714 30.3737
5842 313 9 10 10 7 5899.46 0.385292
5185 313 9 10 10 7 1453.79 0.627272
897 313 9 10 10 7 29392.5 0.356589
6144 313 9 10 10 7 12443.5 0.364234
1282 313 9 10 10 7 13093.7 0.36235
1798 313 9 10 10 7 555.176 5.95052
4996 313 9 10 10 7 72727.9 0.35765
5272 313 9 10 10 7 3451.34 0.360849
8603 313 9 10 10 7 15544 0.361141
1139 313 9 10 10 7 2077.94 0.393794
58 313 9 10 10 7 70861.1 0.362424
2661 313 9 10 10 7 74942.9 0.57125
8444 313 9 10 10 7 1.13721e+06 0.558776
1100 313 9 10 10 7 366998 0.363248
1610 313 9 10 10 7 534.846 2.0864
154 313 9 10 10 7 11379 0.362362
1459 313 9 10 10 7 561982 0.538208
2750 313 9 10 10 7 30394.9 0.357097
4253 313 9 10 10 7 11855.7 0.361501
3393 313 9 10 10 7 29461.2 0.378697
5149 313 9 10 10 7 2819.36 0.372258
3376 313 9 10 10 7 123.88 13.456
1439 313 9 10 10 7 3096.31 0.580206
2746 313 9 10 10 7 72680.3 0.361881
1173 313 9 10 10 7 2273.8 38.993
