Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
3462 146 6 9 4 5 74515.2 0.156796
6672 146 6 9 4 5 65742.5 0.156973
3231 146 6 9 4 5 141.269 0.34108
4229 146 6 9 4 5 9779.55 0.233427
8784 146 6 9 4 5 187585 0.15672
5612 146 6 9 4 5 82001 0.165841
8890 146 6 9 4 5 15772.9 0.155956
9570 146 6 9 4 5 1.87656e+06 0.233157
4579 146 6 9 4 5 16910.9 0.163472
4630 146 6 9 4 5 1.20077e+06 0.234072
5391 146 6 9 4 5 33291.4 0.157651
5131 146 6 9 4 5 2.51848e+06 0.238031
5212 146 6 9 4 5 311.352 2.60999
7356 146 6 9 4 5 21952.2 0.158986
1972 146 6 9 4 5 59735.2 0.156649
144 146 6 9 4 5 2962.39 0.157151
304 146 6 9 4 5 147466 0.160341
7701 146 6 9 4 5 163.651 0.159896
2799 146 6 9 4 5 13448.4 0.249918
5154 146 6 9 4 5 45231.3 0.15562
7787 146 6 9 4 5 131167 0.241365
3435 146 6 9 4 5 5999.61 0.158563
6444 146 6 9 4 5 1.64181e+07 0.233658
6855 146 6 9 4 5 67305.7 0.160735
5108 146 6 9 4 5 846104 0.157985
5391 146 6 9 4 5 33291.4 0.157487
841 146 6 9 4 5 145385 0.158562
5540 146 6 9 4 5 13310.3 0.166185
7733 146 6 9 4 5 19372.2 0.160281
4284 146 6 9 4 5 69231.4 0.159003
4694 146 6 9 4 5 2543.69 0.156754
4511 146 6 9 4 5 1.03718e+06 0.158587
6481 146 6 9 4 5 20043.9 0.233603
7561 146 6 9 4 5 1760.5 0.244273
1546 146 6 9 4 5 16565.5 0.156285
9640 146 6 9 4 5 124.642 20.6103
693 146 6 9 4 5 6800.59 0.159022
9749 146 6 9 4 5 175.234 0.158135
4987 146 6 9 4 5 31201.7 0.803515
4975 146 6 9 4 5 28350.3 0.167804
5988 146 6 9 4 5 113763 0.159392
3977 146 6 9 4 5 582.334 0.249767
951 146 6 9 4 5 120824 0.158413
4761 146 6 9 4 5 17490.5 0.156835
1795 146 6 9 4 5 630996 0.158707
5596 146 6 9 4 5 1778.1 0.291833
9188 146 6 9 4 5 15118.2 0.243444
4325 146 6 9 4 5 40716.3 0.156289
3387 146 6 9 4 5 7836.65 0.163787
8959 146 6 9 4 5 51570.1 0.156185
2078 146 6 9 4 5 13569.5 0.234284
