Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
2023 147 7 4 9 5 40049.2 0.157817
8895 147 7 4 9 5 349175 0.160289
9072 147 7 4 9 5 2.66096e+07 0.238595
5232 147 7 4 9 5 131227 0.25008
647 147 7 4 9 5 59726 0.159796
2069 147 7 4 9 5 944.302 0.334394
3733 147 7 4 9 5 169125 0.156305
1090 147 7 4 9 5 456.59 0.239713
3632 147 7 4 9 5 7597.94 0.234535
3656 147 7 4 9 5 64.7953 69.5641
2819 147 7 4 9 5 19096.6 0.15926
3328 147 7 4 9 5 92371.2 0.158799
4631 147 7 4 9 5 375573 0.157244
3398 147 7 4 9 5 638833 0.164335
597 147 7 4 9 5 30024.7 0.159761
4084 147 7 4 9 5 527853 0.16458
4968 147 7 4 9 5 145.59 25.5598
8349 147 7 4 9 5 13.6697 61.5741
2314 147 7 4 9 5 147970 0.156756
5139 147 7 4 9 5 7.56806e+06 0.156891
6924 147 7 4 9 5 50695.3 0.155904
4423 147 7 4 9 5 820095 0.159059
8998 147 7 4 9 5 3114.7 26.8898
5178 147 7 4 9 5 25053 0.238569
4680 147 7 4 9 5 16248.7 0.160404
4879 147 7 4 9 5 5033.12 0.158548
7555 147 7 4 9 5 58238.4 0.160126
1435 147 7 4 9 5 1665.13 0.156378
8958 147 7 4 9 5 4847.14 0.817137
6945 147 7 4 9 5 1055.57 0.158841
7819 147 7 4 9 5 17855 0.156338
4147 147 7 4 9 5 116181 0.158617
9727 147 7 4 9 5 139342 0.158935
9191 147 7 4 9 5 13692.8 0.157759
1798 147 7 4 9 5 417.678 0.164607
2617 147 7 4 9 5 654259 0.156082
8112 147 7 4 9 5 9.7046e+07 0.158781
2179 147 7 4 9 5 3616.13 0.155532
8997 147 7 4 9 5 843368 0.159287
7392 147 7 4 9 5 12452.4 0.15631
9373 147 7 4 9 5 665.321 0.173149
1328 147 7 4 9 5 1.26312e+06 0.158424
7704 147 7 4 9 5 39041.7 0.157642
2759 147 7 4 9 5 1.05457e+06 0.158968
618 147 7 4 9 5 5.59677 65.3932
6781 147 7 4 9 5 14520.9 0.159583
5203 147 7 4 9 5 34780.7 0.164815
6584 147 7 4 9 5 388275 0.155925
3318 147 7 4 9 5 1533.99 0.171181
1082 147 7 4 9 5 1.54579e+06 0.159928
5356 147 7 4 9 5 235505 0.15561
