Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
712 223 7 5 10 9 51772.5 0.253299
4185 223 7 5 10 9 1.71495e+06 0.245904
5090 223 7 5 10 9 149584 0.245936
9636 223 7 5 10 9 3495.99 0.254883
578 223 7 5 10 9 46.974 98.9083
7843 223 7 5 10 9 1.94646e+07 0.364728
5695 223 7 5 10 9 560.027 3.85848
429 223 7 5 10 9 1.37226e+06 0.250577
3594 223 7 5 10 9 21551.5 0.247807
3355 223 7 5 10 9 374.714 2.39743
690 223 7 5 10 9 34.6206 118.219
4593 223 7 5 10 9 7201.4 0.385937
473 223 7 5 10 9 318624 0.2446
888 223 7 5 10 9 246341 0.384994
4191 223 7 5 10 9 17228 0.244983
5789 223 7 5 10 9 0.375229 97.0298
3168 223 7 5 10 9 545512 0.244846
1806 223 7 5 10 9 106891 0.248881
5722 223 7 5 10 9 16020.4 0.250751
2260 223 7 5 10 9 190742 0.248947
5873 223 7 5 10 9 42185 2.02759
2654 223 7 5 10 9 4121.19 0.248465
9128 223 7 5 10 9 419103 0.248059
1476 223 7 5 10 9 99498 0.24294
3263 223 7 5 10 9 723.252 2.53066
8448 223 7 5 10 9 18429.4 0.244402
7724 223 7 5 10 9 92743.4 0.383638
7948 223 7 5 10 9 1.47702e+06 0.247955
8136 223 7 5 10 9 6147.84 0.253434
1342 223 7 5 10 9 7789.41 0.244706
1574 223 7 5 10 9 152518 0.246256
870 223 7 5 10 9 3.0395e+10 0.365837
3881 223 7 5 10 9 351988 0.24633
4399 223 7 5 10 9 21752.3 12.2179
4831 223 7 5 10 9 29418 0.39109
1573 223 7 5 10 9 13213.2 0.2442
4475 223 7 5 10 9 16189 0.247079
9216 223 7 5 10 9 45490.1 0.389965
9189 223 7 5 10 9 1.03065e+06 0.245188
4871 223 7 5 10 9 39.6525 115.447
6633 223 7 5 10 9 23016.6 5.16179
6018 223 7 5 10 9 1470.88 0.377802
4401 223 7 5 10 9 21769.1 0.401
6812 223 7 5 10 9 972.828 0.246628
4924 223 7 5 10 9 1784.2 0.247008
6058 223 7 5 10 9 84801.9 0.246387
2650 223 7 5 10 9 212198 0.247615
6147 223 7 5 10 9 1174.06 5.78625
774 223 7 5 10 9 13291.5 4.02197
6800 223 7 5 10 9 41.5212 91.6535
1407 223 7 5 10 9 25478.6 0.248641
