Seed  np arch1 arch2 arch3 arch4 chi2/dat duration
5875 139 4 9 5 5 10564.6 0.146557
4656 139 4 9 5 5 113531 0.147648
3635 139 4 9 5 5 39506.8 0.146008
5296 139 4 9 5 5 949.262 0.160482
5552 139 4 9 5 5 773.158 5.05942
3566 139 4 9 5 5 38930.7 0.234301
2708 139 4 9 5 5 208.58 0.157067
2573 139 4 9 5 5 1.15427e+07 0.150359
9703 139 4 9 5 5 168570 0.147877
2136 139 4 9 5 5 10407.7 0.146966
1993 139 4 9 5 5 2.22879e+06 0.147906
7223 139 4 9 5 5 212531 0.14997
6137 139 4 9 5 5 25449.8 0.149962
2340 139 4 9 5 5 160826 0.243624
1478 139 4 9 5 5 3.44154e+07 0.219622
3090 139 4 9 5 5 10240.3 0.147697
2833 139 4 9 5 5 16795.9 0.229246
8834 139 4 9 5 5 12808.6 0.152408
927 139 4 9 5 5 3707.73 0.15238
2329 139 4 9 5 5 107822 0.219948
8142 139 4 9 5 5 1211.02 14.6412
9761 139 4 9 5 5 969.888 2.18198
9358 139 4 9 5 5 76855 0.149439
2729 139 4 9 5 5 122846 0.146437
6263 139 4 9 5 5 888469 0.220898
552 139 4 9 5 5 81590.9 0.148651
9523 139 4 9 5 5 1373.17 0.223365
7670 139 4 9 5 5 7249.47 0.229747
1376 139 4 9 5 5 699897 0.227234
836 139 4 9 5 5 2557.58 0.1466
5251 139 4 9 5 5 108096 0.150722
4112 139 4 9 5 5 8829.19 0.222964
1581 139 4 9 5 5 27861.4 0.14909
2471 139 4 9 5 5 25843 0.1501
6338 139 4 9 5 5 2183.13 0.15936
369 139 4 9 5 5 26019.2 0.147595
6236 139 4 9 5 5 2656.94 0.159802
764 139 4 9 5 5 5946.13 0.151082
1882 139 4 9 5 5 0.548453 56.2965
6768 139 4 9 5 5 56793 0.147075
6505 139 4 9 5 5 3643.08 0.229896
7688 139 4 9 5 5 274686 0.150116
4768 139 4 9 5 5 27875.6 0.14989
9386 139 4 9 5 5 25742.3 0.14744
5942 139 4 9 5 5 1438.93 0.151994
334 139 4 9 5 5 57398.4 0.156351
2273 139 4 9 5 5 283165 0.227299
6645 139 4 9 5 5 16694.2 0.23639
1424 139 4 9 5 5 7283.78 0.147505
9270 139 4 9 5 5 22345 0.149873
9518 139 4 9 5 5 2429.72 0.229725
